
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,07/04/2014,2265,N583NW,ATL,21:33,20:54,0308 ,-39,20:49,0005,0000,0000,0000,0000,0000,
  DL,07/04/2014,2305,N318US,MSP,11:38,11:22,0253 ,-16,11:16,0006,0000,0000,0000,0000,0000,
  DL,07/04/2014,2375,N341NW,SLC,12:25,12:16,0130 ,-9,12:11,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,0241,N609DL,ATL,20:07,19:36,0316 ,-31,19:20,0016,0000,0000,0000,0000,0000,
  DL,07/05/2014,0415,N712TW,JFK,20:20,19:20,0410 ,-60,19:15,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,0431,N713TW,JFK,12:28,12:07,0388 ,-21,12:01,0006,0000,0000,0000,0000,0000,
  DL,07/05/2014,0435,N709TW,JFK,23:04,22:23,0409 ,-41,22:17,0006,0000,0000,0000,0000,0000,
  DL,07/05/2014,0486,N710TW,JFK,18:04,17:21,0394 ,-43,17:17,0004,0000,0000,0000,0000,0000,
  DL,07/05/2014,0745,N137DL,DTW,10:52,10:10,0317 ,-42,10:03,0007,0000,0000,0000,0000,0000,
  DL,07/05/2014,0998,N683DA,MSP,21:56,21:59,0246 ,3,21:55,0004,0000,0000,0000,0000,0000,
  DL,07/05/2014,1145,N583NW,DTW,18:04,17:24,0314 ,-40,17:20,0004,0000,0000,0000,0000,0000,
  DL,07/05/2014,1151,N590NW,MSP,13:49,13:11,0249 ,-38,13:04,0007,0000,0000,0000,0000,0000,
  DL,07/05/2014,1152,N594NW,HNL,06:17,06:21,0312 ,4,06:03,0018,0000,0000,0000,0000,0000,
  DL,07/05/2014,1159,N816DN,ATL,22:36,22:22,0306 ,-14,22:02,0020,0000,0000,0000,0000,0000,
  DL,07/05/2014,1775,N140LL,ATL,17:50,17:18,0318 ,-32,17:13,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,1793,N819DN,MSP,17:47,17:14,0247 ,-33,17:09,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,1894,N355NW,CVG,18:11,17:50,0296 ,-21,17:45,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,1988,N807DN,DTW,22:11,21:29,0311 ,-42,21:22,0007,0000,0000,0000,0000,0000,
  DL,07/05/2014,2049,N807DN,ATL,10:25,09:51,0310 ,-34,09:47,0004,0000,0000,0000,0000,0000,
  DL,07/05/2014,2260,N126DL,ATL,12:03,11:29,0319 ,-34,11:19,0010,0000,0000,0000,0000,0000,
  DL,07/05/2014,2265,N589NW,ATL,21:33,21:27,0308 ,-6,21:19,0008,0000,0000,0000,0000,0000,
  DL,07/05/2014,2305,N136DL,MSP,11:39,11:02,0254 ,-37,10:55,0007,0000,0000,0000,0000,0000,
  DL,07/05/2014,2375,N357NW,SLC,12:25,12:06,0130 ,-19,12:02,0004,0000,0000,0000,0000,0000,
  DL,07/05/2014,2382,N330NB,SLC,21:56,21:40,0126 ,-16,21:35,0005,0000,0000,0000,0000,0000,
  DL,07/05/2014,2552,N585NW,ATL,13:03,12:52,0313 ,-11,12:43,0009,0000,0000,0000,0000,0000,
  DL,07/06/2014,0241,N696DL,ATL,20:10,19:48,0319 ,-22,19:35,0013,0000,0000,0000,0000,0000,
  DL,07/06/2014,0415,N707TW,JFK,20:25,19:22,0415 ,-63,19:17,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,0419,N709TW,JFK,21:49,21:00,0414 ,-49,20:56,0004,0000,0000,0000,0000,0000,
  DL,07/06/2014,0431,N706TW,JFK,12:31,11:35,0391 ,-56,11:27,0008,0000,0000,0000,0000,0000,
  DL,07/06/2014,0432,N705TW,JFK,15:10,14:23,0385 ,-47,14:20,0003,0000,0000,0000,0000,0000,
  DL,07/06/2014,0435,N702TW,JFK,23:09,22:30,0414 ,-39,22:25,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,0469,N712TW,JFK,10:30,10:09,0390 ,-21,10:04,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,0486,N704X ,JFK,18:10,17:18,0400 ,-52,17:13,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,0745,N128DL,DTW,10:56,10:06,0321 ,-50,10:00,0006,0000,0000,0000,0000,0000,
  DL,07/06/2014,0949,N804DN,MSP,09:32,08:58,0252 ,-34,08:46,0012,0000,0000,0000,0000,0000,
  DL,07/06/2014,0956,N815DN,ATL,15:05,14:20,0310 ,-45,14:16,0004,0000,0000,0000,0000,0000,
  DL,07/06/2014,0998,N651DL,MSP,00:03,23:50,0248 ,-13,23:35,0015,0000,0000,0000,0000,0000,
  DL,07/06/2014,1145,N589NW,DTW,18:11,17:34,0316 ,-37,17:25,0009,0000,0000,0000,0000,0000,
  DL,07/06/2014,1151,N588NW,MSP,13:51,13:17,0251 ,-34,13:12,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,1152,N593NW,HNL,06:18,06:15,0313 ,-3,06:02,0013,0000,0000,0000,0000,0000,
  DL,07/06/2014,1505,N688DL,MSP,20:02,19:48,0257 ,-14,19:42,0006,0000,0000,0000,0000,0000,
  DL,07/06/2014,1649,N810DN,ATL,00:13,00:02,0308 ,-11,23:57,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,1731,N808DN,DTW,20:07,19:50,0312 ,-17,19:47,0003,0000,0000,0000,0000,0000,
  DL,07/06/2014,1775,N144DA,ATL,17:52,17:20,0320 ,-32,17:06,0014,0000,0000,0000,0000,0000,
  DL,07/06/2014,1793,N941DN,MSP,16:58,16:27,0253 ,-31,16:20,0007,0000,0000,0000,0000,0000,
  DL,07/06/2014,1894,N338NW,CVG,18:20,17:52,0300 ,-28,17:43,0009,0000,0000,0000,0000,0000,
  DL,07/06/2014,1988,N805DN,DTW,22:13,21:39,0313 ,-34,21:31,0008,0000,0000,0000,0000,0000,
  DL,07/06/2014,2049,N805DN,ATL,10:28,09:55,0313 ,-33,09:43,0012,0000,0000,0000,0000,0000,
  DL,07/06/2014,2209,N130DL,MSP,21:58,22:23,0248 ,25,22:01,0022,0025,0000,0000,0000,0000,
  DL,07/06/2014,2260,N136DL,ATL,12:05,11:32,0321 ,-33,11:16,0016,0000,0000,0000,0000,0000,
  DL,07/06/2014,2265,N592NW,ATL,21:35,21:33,0310 ,-2,21:23,0010,0000,0000,0000,0000,0000,
  DL,07/06/2014,2305,N137DL,MSP,11:41,11:12,0256 ,-29,11:07,0005,0000,0000,0000,0000,0000,
  DL,07/06/2014,2375,N318US,SLC,12:27,12:12,0132 ,-15,12:03,0009,0000,0000,0000,0000,0000,
  DL,07/06/2014,2382,N339NB,SLC,22:57,22:46,0127 ,-11,22:28,0018,0000,0000,0000,0000,0000,
  DL,07/06/2014,2552,N585NW,ATL,13:06,12:22,0316 ,-44,12:18,0004,0000,0000,0000,0000,0000,
  DL,07/06/2014,2556,N6710E,DTW,14:26,13:48,0316 ,-38,13:42,0006,0000,0000,0000,0000,0000,
  DL,07/07/2014,0241,N614DL,ATL,20:10,20:13,0319 ,3,20:01,0012,0000,0000,0000,0000,0000,
  DL,07/07/2014,0415,N722TW,JFK,20:25,20:01,0415 ,-24,19:54,0007,0000,0000,0000,0000,0000,
  DL,07/07/2014,0431,N727TW,JFK,12:31,11:55,0391 ,-36,11:46,0009,0000,0000,0000,0000,0000,
  DL,07/07/2014,0432,N723TW,JFK,15:10,14:47,0385 ,-23,14:37,0010,0000,0000,0000,0000,0000,
  DL,07/07/2014,0435,N704X ,JFK,23:09,23:04,0414 ,-5,23:03,0001,0000,0000,0000,0000,0000,
  DL,07/07/2014,0469,N705TW,JFK,10:30,09:47,0390 ,-43,09:42,0005,0000,0000,0000,0000,0000,
  DL,07/07/2014,0486,N711ZX,JFK,18:10,17:51,0400 ,-19,17:45,0006,0000,0000,0000,0000,0000,
  DL,07/07/2014,0745,N126DL,DTW,10:56,10:27,0321 ,-29,10:16,0011,0000,0000,0000,0000,0000,
  DL,07/07/2014,0949,N817DN,MSP,09:32,08:59,0252 ,-33,08:57,0002,0000,0000,0000,0000,0000,
  DL,07/07/2014,0956,N818DA,ATL,14:55,14:16,0310 ,-39,14:10,0006,0000,0000,0000,0000,0000,
  DL,07/07/2014,0998,N650DL,MSP,00:03,00:20,0248 ,17,00:13,0007,0000,0017,0000,0000,0000,
  DL,07/07/2014,1145,N589NW,DTW,18:11,18:13,0316 ,2,18:03,0010,0000,0000,0000,0000,0000,
  DL,07/07/2014,1151,N594NW,MSP,13:51,13:38,0251 ,-13,13:30,0008,0000,0000,0000,0000,0000,
  DL,07/07/2014,1152,N583NW,HNL,06:18,06:12,0313 ,-6,05:55,0017,0000,0000,0000,0000,0000,
  DL,07/07/2014,1505,N612DL,MSP,20:02,21:13,0257 ,71,21:01,0012,0000,0071,0000,0000,0000,
  DL,07/07/2014,1649,N802DN,ATL,00:13,23:52,0308 ,-21,23:47,0005,0000,0000,0000,0000,0000,
  DL,07/07/2014,1731,N6715C,DTW,20:06,20:32,0311 ,26,20:21,0011,0026,0000,0000,0000,0000,
  DL,07/07/2014,1775,N1402A,ATL,17:52,17:19,0320 ,-33,17:09,0010,0000,0000,0000,0000,0000,
  DL,07/07/2014,1793,N928DN,MSP,16:58,16:28,0253 ,-30,16:23,0005,0000,0000,0000,0000,0000,
  DL,07/07/2014,1894,N329NW,CVG,18:20,18:07,0300 ,-13,18:01,0006,0000,0000,0000,0000,0000,
  DL,07/07/2014,1988,N821DN,DTW,22:13,22:01,0313 ,-12,21:51,0010,0000,0000,0000,0000,0000,
  DL,07/07/2014,2049,N821DN,ATL,10:28,09:52,0313 ,-36,09:48,0004,0000,0000,0000,0000,0000,
  DL,07/07/2014,2209,N125DL,MSP,21:58,00:14,0248 ,136,00:09,0005,0136,0000,0000,0000,0000,
  DL,07/07/2014,2260,N137DL,ATL,12:05,11:15,0321 ,-50,11:09,0006,0000,0000,0000,0000,0000,
