
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): January
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,01/04/2014,2209,N138DL,MSP,19:58,19:39,0253 ,-19,19:33,0006,0000,0000,0000,0000,0000,
  DL,01/04/2014,2265,N610DL,ATL,18:52,18:40,0327 ,-12,18:33,0007,0000,0000,0000,0000,0000,
  DL,01/04/2014,2305,N301NB,MSP,11:35,11:16,0260 ,-19,11:11,0005,0000,0000,0000,0000,0000,
  DL,01/04/2014,2349,N694DL,ATL,17:14,17:23,0328 ,9,17:18,0005,0000,0000,0000,0000,0000,
  DL,01/04/2014,2375,N377NW,SLC,12:24,12:56,0124 ,32,12:50,0006,0000,0000,0020,0000,0012,
  DL,01/05/2014,0241,N596NW,ATL,21:38,21:30,0328 ,-8,21:13,0017,0000,0000,0000,0000,0000,
  DL,01/05/2014,0409,N712TW,JFK,19:48,20:09,0408 ,21,20:02,0007,0021,0000,0000,0000,0000,
  DL,01/05/2014,0430,N705TW,JFK,10:43,10:41,0403 ,-2,10:36,0005,0000,0000,0000,0000,0000,
  DL,01/05/2014,0432,N722TW,JFK,16:36,20:17,0396 ,221,20:11,0006,0221,0000,0000,0000,0000,
  DL,01/05/2014,0434,N717TW,JFK,21:12,21:16,0402 ,4,20:59,0017,0000,0000,0000,0000,0000,
  DL,01/05/2014,0435,N710TW,JFK,22:49,00:41,0409 ,112,00:33,0008,0015,0012,0000,0000,0085,
  DL,01/05/2014,0469,N703TW,JFK,13:35,15:40,0395 ,125,15:33,0007,0000,0114,0011,0000,0000,
  DL,01/05/2014,0745,N806DN,DTW,11:09,11:13,0321 ,4,11:08,0005,0000,0000,0000,0000,0000,
  DL,01/05/2014,0870,N3764D,ATL,23:53,00:55,0323 ,62,00:50,0005,0000,0062,0000,0000,0000,
  DL,01/05/2014,0918,N3747D,DTW,14:34,15:30,0314 ,56,15:24,0006,0048,0000,0008,0000,0000,
  DL,01/05/2014,1116,N811DZ,ATL,13:35,13:35,0329 ,0,13:27,0008,0000,0000,0000,0000,0000,
  DL,01/05/2014,1145,N330NW,DTW,17:54,20:26,0314 ,152,20:19,0007,0140,0000,0012,0000,0000,
  DL,01/05/2014,1151,N929DN,MSP,16:46,16:32,0251 ,-14,16:26,0006,0000,0000,0000,0000,0000,
  DL,01/05/2014,1152,N703TW,HNL,06:29,06:03,0317 ,-26,05:40,0023,0000,0000,0000,0000,0000,
  DL,01/05/2014,1164,N806DN,DTW,22:14,00:44,0319 ,150,00:38,0006,0000,0068,0046,0000,0036,
  DL,01/05/2014,1355,N808DN,ATL,12:14,13:37,0330 ,83,13:30,0007,0072,0000,0011,0000,0000,
  DL,01/05/2014,1505,N678DL,MSP,21:55,22:26,0250 ,31,22:14,0012,0031,0000,0000,0000,0000,
  DL,01/05/2014,1731,N635DL,DTW,20:00,21:31,0322 ,91,21:11,0020,0056,0009,0025,0000,0001,
  DL,01/05/2014,1894,N371NW,CVG,18:20,19:52,0305 ,92,19:42,0010,0024,0000,0000,0000,0068,
  DL,01/05/2014,1974,N189DN,ATL,10:42,11:19,0327 ,37,11:12,0007,0024,0000,0013,0000,0000,
  DL,01/05/2014,2023,N947DN,MSP,13:45,14:24,0255 ,39,14:20,0004,0005,0000,0000,0000,0034,
  DL,01/05/2014,2209,N530US,MSP,19:58,19:51,0253 ,-7,19:46,0005,0000,0000,0000,0000,0000,
  DL,01/05/2014,2265,N130DL,ATL,18:52,18:37,0327 ,-15,18:29,0008,0000,0000,0000,0000,0000,
  DL,01/05/2014,2305,N3740C,MSP,11:40,12:20,0265 ,40,12:14,0006,0040,0000,0000,0000,0000,
  DL,01/05/2014,2349,N6705Y,ATL,17:14,16:58,0328 ,-16,16:52,0006,0000,0000,0000,0000,0000,
  DL,01/05/2014,2375,N328NW,SLC,12:24,13:37,0124 ,73,13:32,0005,0072,0000,0000,0000,0001,
