
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): October
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,10/02/2014,2260,N826DN,ATL,12:17,12:16,0325 ,-1,12:07,0009,0000,0000,0000,0000,0000,
  DL,10/02/2014,2305,N6705Y,MSP,11:30,11:21,0245 ,-9,11:16,0005,0000,0000,0000,0000,0000,
  DL,10/02/2014,2349,N376DA,ATL,15:51,16:13,0311 ,22,16:09,0004,0000,0000,0022,0000,0000,
  DL,10/02/2014,2375,N350NA,SLC,12:22,12:06,0120 ,-16,12:00,0006,0000,0000,0000,0000,0000,
  DL,10/03/2014,0241,N801DZ,ATL,22:14,00:48,0323 ,154,00:44,0004,0000,0000,0000,0000,0000,
  DL,10/03/2014,0415,N707TW,JFK,19:50,20:13,0395 ,23,20:05,0008,0020,0000,0000,0000,0003,
  DL,10/03/2014,0419,N713TW,JFK,18:36,18:13,0391 ,-23,18:09,0004,0000,0000,0000,0000,0000,
  DL,10/03/2014,0430,N702TW,JFK,12:27,12:01,0387 ,-26,11:55,0006,0000,0000,0000,0000,0000,
  DL,10/03/2014,0431,N727TW,JFK,21:25,21:29,0390 ,4,21:20,0009,0000,0000,0000,0000,0000,
  DL,10/03/2014,0434,N712TW,JFK,15:07,14:50,0382 ,-17,14:45,0005,0000,0000,0000,0000,0000,
  DL,10/03/2014,0435,N723TW,JFK,23:47,23:30,0392 ,-17,23:23,0007,0000,0000,0000,0000,0000,
  DL,10/03/2014,0469,N711ZX,JFK,10:28,10:19,0388 ,-9,10:13,0006,0000,0000,0000,0000,0000,
  DL,10/03/2014,0745,N596NW,DTW,10:45,10:46,0305 ,1,10:38,0008,0000,0000,0000,0000,0000,
  DL,10/03/2014,0780,N3752 ,SLC,18:01,17:40,0121 ,-21,17:33,0007,0000,0000,0000,0000,0000,
  DL,10/03/2014,0949,N365NW,MSP,09:26,09:13,0241 ,-13,09:05,0008,0000,0000,0000,0000,0000,
  DL,10/03/2014,0971,N3772H,DTW,14:36,14:47,0306 ,11,14:42,0005,0000,0000,0000,0000,0000,
  DL,10/03/2014,1145,N681DA,DTW,18:02,17:58,0305 ,-4,17:53,0005,0000,0000,0000,0000,0000,
  DL,10/03/2014,1151,N358NW,MSP,13:34,13:14,0244 ,-20,13:08,0006,0000,0000,0000,0000,0000,
  DL,10/03/2014,1505,N324US,MSP,19:47,19:28,0247 ,-19,19:19,0009,0000,0000,0000,0000,0000,
  DL,10/03/2014,1611,N144DA,ATL,18:57,19:15,0327 ,18,19:00,0015,0000,0014,0004,0000,0000,
  DL,10/03/2014,1649,N818DA,ATL,00:03,00:27,0318 ,24,00:12,0015,0000,0000,0011,0000,0013,
  DL,10/03/2014,1680,N138DL,ATL,13:20,14:04,0324 ,44,13:55,0009,0031,0000,0013,0000,0000,
  DL,10/03/2014,1731,N809DN,DTW,20:05,19:44,0310 ,-21,19:30,0014,0000,0000,0000,0000,0000,
  DL,10/03/2014,1793,N675DL,MSP,17:24,17:08,0239 ,-16,17:03,0005,0000,0000,0000,0000,0000,
  DL,10/03/2014,1894,N366NW,CVG,18:26,18:20,0296 ,-6,18:16,0004,0000,0000,0000,0000,0000,
  DL,10/03/2014,1988,N594NW,DTW,21:45,21:40,0305 ,-5,21:29,0011,0000,0000,0000,0000,0000,
  DL,10/03/2014,2049,N593NW,ATL,10:24,10:26,0314 ,2,10:18,0008,0000,0000,0000,0000,0000,
  DL,10/03/2014,2209,N372NW,MSP,21:43,22:01,0243 ,18,21:55,0006,0018,0000,0000,0000,0000,
  DL,10/03/2014,2260,N812DN,ATL,12:17,12:44,0325 ,27,12:39,0005,0000,0026,0001,0000,0000,
  DL,10/03/2014,2305,N137DL,MSP,11:32,11:26,0247 ,-6,11:17,0009,0000,0000,0000,0000,0000,
  DL,10/03/2014,2349,N3768 ,ATL,15:52,16:36,0312 ,44,16:32,0004,0037,0000,0000,0000,0007,
  DL,10/03/2014,2375,N371NW,SLC,12:22,12:15,0120 ,-7,12:09,0006,0000,0000,0000,0000,0000,
  DL,10/04/2014,0241,N802DN,ATL,22:06,21:48,0321 ,-18,21:43,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,0415,N713TW,JFK,19:47,19:24,0392 ,-23,19:18,0006,0000,0000,0000,0000,0000,
  DL,10/04/2014,0432,N727TW,JFK,14:15,14:13,0375 ,-2,14:08,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,0435,N723TW,JFK,23:06,22:41,0396 ,-25,22:31,0010,0000,0000,0000,0000,0000,
  DL,10/04/2014,0469,N702TW,JFK,10:27,10:07,0387 ,-20,10:02,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,0745,N594NW,DTW,10:41,10:51,0301 ,10,10:43,0008,0000,0000,0000,0000,0000,
  DL,10/04/2014,0780,N3765 ,SLC,21:15,21:06,0120 ,-9,21:01,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,0971,N3739P,DTW,14:33,14:35,0303 ,2,14:29,0006,0000,0000,0000,0000,0000,
  DL,10/04/2014,1145,N6711M,DTW,17:59,18:01,0302 ,2,17:54,0007,0000,0000,0000,0000,0000,
  DL,10/04/2014,1151,N348NW,MSP,13:33,13:14,0243 ,-19,13:09,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,1152,N727TW,HNL,06:09,06:14,0309 ,5,06:07,0007,0000,0000,0000,0000,0000,
  DL,10/04/2014,1505,N339NW,MSP,19:45,19:37,0245 ,-8,19:31,0006,0000,0000,0000,0000,0000,
  DL,10/04/2014,1611,N144DA,ATL,18:54,18:40,0324 ,-14,18:34,0006,0000,0000,0000,0000,0000,
  DL,10/04/2014,1649,N814DN,ATL,00:01,23:45,0316 ,-16,23:41,0004,0000,0000,0000,0000,0000,
