
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): December
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,12/05/2015,0557,N183UW,CLT,16:14,16:03,-11,0000,0000,0000,0000,0000,
  AA,12/05/2015,0615,N675AW,PHL,11:09,10:26,-43,0000,0000,0000,0000,0000,
  AA,12/05/2015,0672,N155UW,PHL,13:48,13:01,-47,0000,0000,0000,0000,0000,
  AA,12/05/2015,0686,N177US,PHX,19:16,18:55,-21,0000,0000,0000,0000,0000,
  AA,12/05/2015,0709,N927UW,PHL,19:28,18:44,-44,0000,0000,0000,0000,0000,
  AA,12/05/2015,0719,N978UY,PHL,21:18,20:41,-37,0000,0000,0000,0000,0000,
  AA,12/05/2015,1022,N3EJAA,LAX,09:25,09:07,-18,0000,0000,0000,0000,0000,
  AA,12/05/2015,1071,N3GFAA,LAX,19:38,19:29,-9,0000,0000,0000,0000,0000,
  AA,12/05/2015,1130,N3MYAA,MIA,20:37,20:59,22,0004,0000,0000,0000,0018,
  AA,12/05/2015,1183,N852AA,DFW,22:34,22:24,-10,0000,0000,0000,0000,0000,
  AA,12/05/2015,1203,N3BKAA,LAX,13:37,13:21,-16,0000,0000,0000,0000,0000,
  AA,12/05/2015,1393,N3HVAA,DFW,18:49,18:39,-10,0000,0000,0000,0000,0000,
  AA,12/05/2015,1624,N3FSAA,ORD,19:54,20:00,6,0000,0000,0000,0000,0000,
  AA,12/05/2015,2029,N558UW,CLT,19:23,18:54,-29,0000,0000,0000,0000,0000,
  AA,12/05/2015,2207,N860AA,DFW,11:03,10:48,-15,0000,0000,0000,0000,0000,
  AA,12/05/2015,2356,N3AEAA,ORD,12:56,12:35,-21,0000,0000,0000,0000,0000,
  AA,12/05/2015,2411,N3JKAA,MIA,23:17,23:00,-17,0000,0000,0000,0000,0000,
  AA,12/06/2015,0009,N795AA,JFK,10:43,10:14,-29,0000,0000,0000,0000,0000,
  AA,12/06/2015,0015,N796AA,JFK,11:45,11:29,-16,0000,0000,0000,0000,0000,
  AA,12/06/2015,0037,N879AA,DFW,20:42,21:24,42,0010,0000,0000,0000,0032,
  AA,12/06/2015,0085,N793AA,JFK,19:16,19:13,-3,0000,0000,0000,0000,0000,
  AA,12/06/2015,0159,N3HAAA,DFW,09:02,08:51,-11,0000,0000,0000,0000,0000,
  AA,12/06/2015,0167,N3FUAA,MIA,10:26,10:26,0,0000,0000,0000,0000,0000,
  AA,12/06/2015,0177,N787AA,JFK,21:57,21:42,-15,0000,0000,0000,0000,0000,
  AA,12/06/2015,0179,N786AA,JFK,14:10,13:54,-16,0000,0000,0000,0000,0000,
  AA,12/06/2015,0193,N3AHAA,ORD,14:53,14:51,-2,0000,0000,0000,0000,0000,
  AA,12/06/2015,0209,N3GUAA,LAX,17:31,17:51,20,0000,0000,0020,0000,0000,
  AA,12/06/2015,0241,N3BHAA,ORD,16:40,16:49,9,0000,0000,0000,0000,0000,
  AA,12/06/2015,0249,N3HUAA,DFW,17:38,18:32,54,0000,0000,0054,0000,0000,
  AA,12/06/2015,0259,N872AA,DFW,13:00,13:10,10,0000,0000,0000,0000,0000,
  AA,12/06/2015,0330,N867AA,DFW,16:02,16:56,54,0000,0000,0040,0000,0014,
  AA,12/06/2015,0349,N3GPAA,DFW,14:02,14:16,14,0000,0000,0000,0000,0000,
  AA,12/06/2015,0353,N3DHAA,LAX,18:40,18:24,-16,0000,0000,0000,0000,0000,
  AA,12/06/2015,0356,N3ALAA,LAX,20:52,21:09,17,0000,0000,0017,0000,0000,
  AA,12/06/2015,0403,N161UW,PHX,09:50,10:50,60,0000,0000,0060,0000,0000,
  AA,12/06/2015,0407,N926UW,PHX,16:05,16:31,26,0000,0000,0026,0000,0000,
  AA,12/06/2015,0433,N185UW,PHX,12:35,13:43,68,0000,0000,0068,0000,0000,
  AA,12/06/2015,0436,N972UY,PHX,22:30,22:32,2,0000,0000,0000,0000,0000,
  AA,12/06/2015,0461,N171US,CLT,12:18,12:35,17,0000,0000,0017,0000,0000,
  AA,12/06/2015,0475,N562UW,CLT,23:05,22:55,-10,0000,0000,0000,0000,0000,
  AA,12/06/2015,0557,N559UW,CLT,17:38,17:45,7,0000,0000,0000,0000,0000,
  AA,12/06/2015,0672,N169UW,PHL,13:48,13:38,-10,0000,0000,0000,0000,0000,
  AA,12/06/2015,0686,N581UW,PHX,19:16,19:15,-1,0000,0000,0000,0000,0000,
  AA,12/06/2015,0709,N196UW,PHL,19:28,20:40,72,0072,0000,0000,0000,0000,
  AA,12/06/2015,0719,N540UW,PHL,21:18,21:05,-13,0000,0000,0000,0000,0000,
  AA,12/06/2015,1071,N3DNAA,LAX,19:38,20:14,36,0000,0000,0022,0000,0014,
  AA,12/06/2015,1130,N3FSAA,MIA,20:37,20:45,8,0000,0000,0000,0000,0000,
  AA,12/06/2015,1145,N3LFAA,ORD,10:09,09:46,-23,0000,0000,0000,0000,0000,
  AA,12/06/2015,1183,N872AA,DFW,22:34,22:59,25,0000,0000,0025,0000,0000,
  AA,12/06/2015,1203,N3DHAA,LAX,13:37,13:48,11,0000,0000,0000,0000,0000,
  AA,12/06/2015,1273,N851AA,DFW,23:51,23:41,-10,0000,0000,0000,0000,0000,
  AA,12/06/2015,1393,N3EAAA,DFW,18:56,20:06,70,0000,0000,0017,0000,0053,
  AA,12/06/2015,1624,N3LCAA,ORD,19:54,20:00,6,0000,0000,0000,0000,0000,
  AA,12/06/2015,1799,N575UW,CLT,20:50,21:49,59,0000,0000,0059,0000,0000,
  AA,12/06/2015,2029,N524UW,CLT,19:23,20:53,90,0000,0000,0090,0000,0000,
  AA,12/06/2015,2207,N879AA,DFW,11:03,12:14,71,0000,0056,0000,0000,0015,
  AA,12/06/2015,2356,N3GLAA,ORD,12:56,13:50,54,0000,0000,0054,0000,0000,
  AA,12/06/2015,2411,N3HNAA,MIA,23:17,23:05,-12,0000,0000,0000,0000,0000,
  AA,12/06/2015,2475,N3DCAA,ORD,18:24,20:11,107,0041,0000,0000,0000,0066,
  AA,12/07/2015,0015,N796AA,JFK,11:45,11:41,-4,0000,0000,0000,0000,0000,
  AA,12/07/2015,0017,N799AA,JFK,20:47,20:09,-38,0000,0000,0000,0000,0000,
  AA,12/07/2015,0037,N866AA,DFW,20:42,22:11,89,0089,0000,0000,0000,0000,
  AA,12/07/2015,0085,N792AA,JFK,19:16,19:03,-13,0000,0000,0000,0000,0000,
  AA,12/07/2015,0159,N3FNAA,DFW,09:02,08:48,-14,0000,0000,0000,0000,0000,
  AA,12/07/2015,0163,N788AA,JFK,01:17,01:07,-10,0000,0000,0000,0000,0000,
  AA,12/07/2015,0167,N3MRAA,MIA,10:26,10:20,-6,0000,0000,0000,0000,0000,
  AA,12/07/2015,0177,N787AA,JFK,21:57,21:43,-14,0000,0000,0000,0000,0000,
  AA,12/07/2015,0179,N786AA,JFK,14:10,13:45,-25,0000,0000,0000,0000,0000,
  AA,12/07/2015,0193,N3EKAA,ORD,14:53,14:33,-20,0000,0000,0000,0000,0000,
  AA,12/07/2015,0209,N3DAAA,LAX,17:31,17:05,-26,0000,0000,0000,0000,0000,
  AA,12/07/2015,0241,N3BGAA,ORD,16:40,16:46,6,0000,0000,0000,0000,0000,
  AA,12/07/2015,0249,N3MXAA,DFW,17:38,18:37,59,0020,0000,0000,0000,0039,
  AA,12/07/2015,0259,N859AA,DFW,13:00,13:40,40,0000,0000,0040,0000,0000,
  AA,12/07/2015,0330,N876AA,DFW,16:02,15:42,-20,0000,0000,0000,0000,0000,
  AA,12/07/2015,0349,N3CBAA,DFW,14:02,14:12,10,0000,0000,0000,0000,0000,
  AA,12/07/2015,0353,N3APAA,LAX,18:40,18:20,-20,0000,0000,0000,0000,0000,
  AA,12/07/2015,0356,N3FRAA,LAX,20:52,21:24,32,0000,0000,0032,0000,0000,
  AA,12/07/2015,0403,N678AW,PHX,09:50,10:53,63,0000,0000,0063,0000,0000,
  AA,12/07/2015,0407,N519UW,PHX,16:05,16:15,10,0000,0000,0000,0000,0000,
  AA,12/07/2015,0433,N922US,PHX,12:35,13:40,65,0000,0000,0065,0000,0000,
  AA,12/07/2015,0461,N169UW,CLT,14:17,14:14,-3,0000,0000,0000,0000,0000,
  AA,12/07/2015,0557,N165US,CLT,17:38,17:20,-18,0000,0000,0000,0000,0000,
  AA,12/07/2015,0615,N524UW,PHL,11:09,10:50,-19,0000,0000,0000,0000,0000,
  AA,12/07/2015,0662,N913US,CLT,10:15,10:06,-9,0000,0000,0000,0000,0000,
  AA,12/07/2015,0672,N173US,PHL,13:48,13:35,-13,0000,0000,0000,0000,0000,
  AA,12/07/2015,0686,N162UW,PHX,19:16,18:55,-21,0000,0000,0000,0000,0000,
  AA,12/07/2015,0709,N923US,PHL,19:28,19:18,-10,0000,0000,0000,0000,0000,
  AA,12/07/2015,0719,N572UW,PHL,21:18,22:02,44,0044,0000,0000,0000,0000,
  AA,12/07/2015,1022,N3DGAA,LAX,09:25,10:09,44,0000,0000,0044,0000,0000,
  AA,12/07/2015,1071,N3DGAA,LAX,19:38,21:36,118,0047,0000,0071,0000,0000,
  AA,12/07/2015,1130,N3MNAA,MIA,20:37,20:47,10,0000,0000,0000,0000,0000,
  AA,12/07/2015,1145,N3LPAA,ORD,10:09,09:57,-12,0000,0000,0000,0000,0000,
  AA,12/07/2015,1183,N854AA,DFW,22:34,22:34,0,0000,0000,0000,0000,0000,
  AA,12/07/2015,1203,N3APAA,LAX,13:37,14:00,23,0000,0000,0023,0000,0000,
  AA,12/07/2015,1273,N877AA,DFW,23:51,00:53,62,0062,0000,0000,0000,0000,
  AA,12/07/2015,1393,N3EJAA,DFW,18:56,18:56,0,0000,0000,0000,0000,0000,
  AA,12/07/2015,1624,N3DUAA,ORD,19:54,19:33,-21,0000,0000,0000,0000,0000,
  AA,12/07/2015,1799,N542UW,CLT,20:50,20:37,-13,0000,0000,0000,0000,0000,
  AA,12/07/2015,2029,N917UY,CLT,19:23,19:17,-6,0000,0000,0000,0000,0000,
  AA,12/07/2015,2207,N865AA,DFW,11:03,11:00,-3,0000,0000,0000,0000,0000,
  AA,12/07/2015,2356,N3JHAA,ORD,12:56,13:40,44,0000,0000,0044,0000,0000,
  AA,12/07/2015,2411,N3ALAA,MIA,23:17,23:37,20,0020,0000,0000,0000,0000,
  AA,12/07/2015,2475,N3JWAA,ORD,18:24,18:07,-17,0000,0000,0000,0000,0000,
  AA,12/08/2015,0009,N797AA,JFK,10:43,10:23,-20,0000,0000,0000,0000,0000,
  AA,12/08/2015,0015,N794AA,JFK,11:45,11:34,-11,0000,0000,0000,0000,0000,
  AA,12/08/2015,0017,N788AA,JFK,20:47,20:48,1,0000,0000,0000,0000,0000,
  AA,12/08/2015,0037,N876AA,DFW,20:42,20:23,-19,0000,0000,0000,0000,0000,
  AA,12/08/2015,0085,N783AA,JFK,19:16,19:21,5,0000,0000,0000,0000,0000,
  AA,12/08/2015,0159,N3CVAA,DFW,09:02,08:41,-21,0000,0000,0000,0000,0000,
  AA,12/08/2015,0163,N789AA,JFK,01:17,00:40,-37,0000,0000,0000,0000,0000,
  AA,12/08/2015,0167,N3AUAA,MIA,10:26,10:14,-12,0000,0000,0000,0000,0000,
  AA,12/08/2015,0177,N792AA,JFK,21:57,21:18,-39,0000,0000,0000,0000,0000,
  AA,12/08/2015,0179,N786AA,JFK,14:10,13:46,-24,0000,0000,0000,0000,0000,
  AA,12/08/2015,0193,N3KUAA,ORD,14:53,15:03,10,0000,0000,0000,0000,0000,
  AA,12/08/2015,0209,N3CNAA,LAX,17:31,17:33,2,0000,0000,0000,0000,0000,
  AA,12/08/2015,0241,N3GWAA,ORD,16:40,16:51,11,0000,0000,0000,0000,0000,
  AA,12/08/2015,0249,N3AJAA,DFW,17:38,18:12,34,0027,0000,0001,0000,0006,
  AA,12/08/2015,0259,N883AA,DFW,13:00,12:59,-1,0000,0000,0000,0000,0000,
  AA,12/08/2015,0330,N873AA,DFW,16:02,15:53,-9,0000,0000,0000,0000,0000,
  AA,12/08/2015,0349,N3KHAA,DFW,14:02,14:10,8,0000,0000,0000,0000,0000,
  AA,12/08/2015,0353,N3APAA,LAX,18:40,18:34,-6,0000,0000,0000,0000,0000,
  AA,12/08/2015,0356,N3FXAA,LAX,20:52,20:36,-16,0000,0000,0000,0000,0000,
  AA,12/08/2015,0403,N654AW,PHX,09:50,09:29,-21,0000,0000,0000,0000,0000,
  AA,12/08/2015,0407,N918US,PHX,16:05,16:35,30,0000,0000,0030,0000,0000,
  AA,12/08/2015,0433,N913US,PHX,12:35,13:07,32,0000,0000,0032,0000,0000,
  AA,12/08/2015,0461,N977UY,CLT,14:17,13:56,-21,0000,0000,0000,0000,0000,
  AA,12/08/2015,0557,N970UY,CLT,17:38,17:21,-17,0000,0000,0000,0000,0000,
  AA,12/08/2015,0615,N507AY,PHL,11:09,10:41,-28,0000,0000,0000,0000,0000,
  AA,12/08/2015,0662,N552UW,CLT,10:15,09:51,-24,0000,0000,0000,0000,0000,
  AA,12/08/2015,0672,N919US,PHL,13:48,13:44,-4,0000,0000,0000,0000,0000,
  AA,12/08/2015,0686,N176UW,PHX,19:16,19:04,-12,0000,0000,0000,0000,0000,
  AA,12/08/2015,0709,N172US,PHL,19:28,19:33,5,0000,0000,0000,0000,0000,
  AA,12/08/2015,0719,N924US,PHL,21:18,20:49,-29,0000,0000,0000,0000,0000,
  AA,12/08/2015,1022,N3APAA,LAX,09:25,09:50,25,0000,0000,0025,0000,0000,
  AA,12/08/2015,1071,N3GGAA,LAX,19:38,19:30,-8,0000,0000,0000,0000,0000,
  AA,12/08/2015,1130,N3GKAA,MIA,20:37,20:23,-14,0000,0000,0000,0000,0000,
  AA,12/08/2015,1145,N3LWAA,ORD,10:09,09:45,-24,0000,0000,0000,0000,0000,
  AA,12/08/2015,1183,N858AA,DFW,22:34,22:12,-22,0000,0000,0000,0000,0000,
  AA,12/08/2015,1203,N3APAA,LAX,13:37,14:21,44,0000,0000,0030,0000,0014,
  AA,12/08/2015,1273,N877AA,DFW,23:51,23:45,-6,0000,0000,0000,0000,0000,
  AA,12/08/2015,1393,N3FJAA,DFW,18:56,18:46,-10,0000,0000,0000,0000,0000,
  AA,12/08/2015,1624,N3GHAA,ORD,19:54,19:54,0,0000,0000,0000,0000,0000,
  AA,12/08/2015,2029,N920US,CLT,19:23,19:07,-16,0000,0000,0000,0000,0000,
  AA,12/08/2015,2207,N861AA,DFW,11:03,11:10,7,0000,0000,0000,0000,0000,
  AA,12/08/2015,2356,N3BVAA,ORD,12:56,12:50,-6,0000,0000,0000,0000,0000,
  AA,12/08/2015,2411,N3MWAA,MIA,23:17,22:49,-28,0000,0000,0000,0000,0000,
  AA,12/08/2015,2475,N3HHAA,ORD,18:24,18:37,13,0000,0000,0000,0000,0000,
  AA,12/09/2015,0009,N796AA,JFK,10:43,10:29,-14,0000,0000,0000,0000,0000,
  AA,12/09/2015,0015,N786AA,JFK,11:45,11:23,-22,0000,0000,0000,0000,0000,
  AA,12/09/2015,0017,N789AA,JFK,20:47,21:01,14,0000,0000,0000,0000,0000,
  AA,12/09/2015,0037,N880AA,DFW,20:42,21:22,40,0000,0000,0040,0000,0000,
  AA,12/09/2015,0085,N794AA,JFK,19:16,19:04,-12,0000,0000,0000,0000,0000,
  AA,12/09/2015,0159,N3BWAA,DFW,09:02,08:46,-16,0000,0000,0000,0000,0000,
  AA,12/09/2015,0163,N788AA,JFK,01:17,01:10,-7,0000,0000,0000,0000,0000,
  AA,12/09/2015,0167,N3BLAA,MIA,10:26,10:21,-5,0000,0000,0000,0000,0000,
  AA,12/09/2015,0177,N783AA,JFK,21:57,21:47,-10,0000,0000,0000,0000,0000,
  AA,12/09/2015,0179,N792AA,JFK,14:10,13:43,-27,0000,0000,0000,0000,0000,
  AA,12/09/2015,0193,N3NBAA,ORD,14:53,14:45,-8,0000,0000,0000,0000,0000,
  AA,12/09/2015,0209,N3JHAA,LAX,17:31,17:21,-10,0000,0000,0000,0000,0000,
  AA,12/09/2015,0241,N3AXAA,ORD,16:40,16:19,-21,0000,0000,0000,0000,0000,
  AA,12/09/2015,0249,N3ECAA,DFW,17:38,18:21,43,0002,0000,0000,0000,0041,
  AA,12/09/2015,0259,N853AA,DFW,13:00,12:48,-12,0000,0000,0000,0000,0000,
  AA,12/09/2015,0330,N870AA,DFW,16:02,15:49,-13,0000,0000,0000,0000,0000,
  AA,12/09/2015,0349,N3BCAA,DFW,14:02,13:59,-3,0000,0000,0000,0000,0000,
  AA,12/09/2015,0353,N3EJAA,LAX,18:40,18:41,1,0000,0000,0000,0000,0000,
  AA,12/09/2015,0356,N3CTAA,LAX,20:52,21:36,44,0000,0000,0044,0000,0000,
  AA,12/09/2015,0403,N649AW,PHX,09:50,09:42,-8,0000,0000,0000,0000,0000,
  AA,12/09/2015,0407,N563UW,PHX,16:05,15:53,-12,0000,0000,0000,0000,0000,
  AA,12/09/2015,0433,N552UW,PHX,12:35,12:29,-6,0000,0000,0000,0000,0000,
  AA,12/09/2015,0436,N523UW,PHX,22:30,22:21,-9,0000,0000,0000,0000,0000,
  AA,12/09/2015,0461,N926UW,CLT,12:18,11:58,-20,0000,0000,0000,0000,0000,
  AA,12/09/2015,0475,N562UW,CLT,23:05,23:04,-1,0000,0000,0000,0000,0000,
  AA,12/09/2015,0557,N191UW,CLT,17:38,17:37,-1,0000,0000,0000,0000,0000,
  AA,12/09/2015,0615,N581UW,PHL,11:09,11:05,-4,0000,0000,0000,0000,0000,
  AA,12/09/2015,0662,N510UW,CLT,10:15,09:57,-18,0000,0000,0000,0000,0000,
  AA,12/09/2015,0672,N195UW,PHL,13:48,15:40,112,0112,0000,0000,0000,0000,
  AA,12/09/2015,0686,N167US,PHX,19:16,19:08,-8,0000,0000,0000,0000,0000,
  AA,12/09/2015,0709,N584UW,PHL,19:28,19:14,-14,0000,0000,0000,0000,0000,
  AA,12/09/2015,0719,N536UW,PHL,21:18,21:23,5,0000,0000,0000,0000,0000,
  AA,12/09/2015,1022,N3EJAA,LAX,09:25,09:35,10,0000,0000,0000,0000,0000,
  AA,12/09/2015,1071,N3MPAA,LAX,19:38,19:37,-1,0000,0000,0000,0000,0000,
  AA,12/09/2015,1130,N3AEAA,MIA,20:37,21:50,73,0000,0000,0062,0000,0011,
  AA,12/09/2015,1145,N3MBAA,ORD,10:09,09:50,-19,0000,0000,0000,0000,0000,
  AA,12/09/2015,1183,N860AA,DFW,22:34,22:45,11,0000,0000,0000,0000,0000,
  AA,12/09/2015,1203,N3MPAA,LAX,13:37,13:38,1,0000,0000,0000,0000,0000,
  AA,12/09/2015,1273,N876AA,DFW,23:51,23:37,-14,0000,0000,0000,0000,0000,
  AA,12/09/2015,1393,N3FLAA,DFW,18:56,19:13,17,0000,0000,0008,0000,0009,
  AA,12/09/2015,1624,N3KLAA,ORD,19:54,19:57,3,0000,0000,0000,0000,0000,
  AA,12/09/2015,1799,N521UW,CLT,20:50,20:30,-20,0000,0000,0000,0000,0000,
  AA,12/09/2015,2029,N187US,CLT,19:23,19:19,-4,0000,0000,0000,0000,0000,
  AA,12/09/2015,2207,N883AA,DFW,11:03,11:04,1,0000,0000,0000,0000,0000,
  AA,12/09/2015,2356,N3HEAA,ORD,12:56,12:59,3,0000,0000,0000,0000,0000,
  AA,12/09/2015,2411,N3ABAA,MIA,23:17,23:06,-11,0000,0000,0000,0000,0000,
  AA,12/09/2015,2475,N3BDAA,ORD,18:24,19:12,48,0045,0000,0003,0000,0000,
  AA,12/10/2015,0009,N798AA,JFK,10:43,10:35,-8,0000,0000,0000,0000,0000,
  AA,12/10/2015,0015,N795AA,JFK,11:45,11:48,3,0000,0000,0000,0000,0000,
  AA,12/10/2015,0017,N788AA,JFK,20:47,21:13,26,0010,0000,0016,0000,0000,
  AA,12/10/2015,0037,N883AA,DFW,20:42,20:37,-5,0000,0000,0000,0000,0000,
  AA,12/10/2015,0085,N796AA,JFK,19:16,19:18,2,0000,0000,0000,0000,0000,
  AA,12/10/2015,0159,N3CVAA,DFW,09:02,08:53,-9,0000,0000,0000,0000,0000,
  AA,12/10/2015,0167,N3CKAA,MIA,10:26,10:22,-4,0000,0000,0000,0000,0000,
  AA,12/10/2015,0177,N789AA,JFK,21:57,22:11,14,0000,0000,0000,0000,0000,
  AA,12/10/2015,0179,N799AA,JFK,14:10,14:40,30,0000,0000,0030,0000,0000,
  AA,12/10/2015,0193,N3DVAA,ORD,14:53,16:05,72,0000,0000,0056,0000,0016,
  AA,12/10/2015,0209,N3EAAA,LAX,17:31,17:21,-10,0000,0000,0000,0000,0000,
  AA,12/10/2015,0241,N3HXAA,ORD,16:40,17:13,33,0000,0000,0033,0000,0000,
  AA,12/10/2015,0249,N3FFAA,DFW,17:38,18:07,29,0014,0000,0015,0000,0000,
  AA,12/10/2015,0259,N859AA,DFW,13:00,13:07,7,0000,0000,0000,0000,0000,
  AA,12/10/2015,0330,N874AA,DFW,16:02,16:06,4,0000,0000,0000,0000,0000,
  AA,12/10/2015,0349,N3CYAA,DFW,14:02,14:20,18,0000,0000,0018,0000,0000,
  AA,12/10/2015,0353,N3KCAA,LAX,18:40,18:31,-9,0000,0000,0000,0000,0000,
  AA,12/10/2015,0356,N3BUAA,LAX,20:52,20:44,-8,0000,0000,0000,0000,0000,
  AA,12/10/2015,0403,N669AW,PHX,09:50,10:15,25,0025,0000,0000,0000,0000,
  AA,12/10/2015,0407,N507AY,PHX,16:05,15:52,-13,0000,0000,0000,0000,0000,
  AA,12/10/2015,0433,N185UW,PHX,12:35,13:24,49,0000,0000,0049,0000,0000,
  AA,12/10/2015,0436,N545UW,PHX,22:30,23:15,45,0000,0000,0045,0000,0000,
  AA,12/10/2015,0461,N198UW,CLT,12:18,12:40,22,0000,0000,0022,0000,0000,
  AA,12/10/2015,0475,N927UW,CLT,23:05,23:24,19,0000,0000,0019,0000,0000,
  AA,12/10/2015,0557,N578UW,CLT,17:38,18:29,51,0012,0000,0039,0000,0000,
  AA,12/10/2015,0615,N649AW,PHL,11:09,11:19,10,0000,0000,0000,0000,0000,
  AA,12/10/2015,0662,N579UW,CLT,10:15,10:23,8,0000,0000,0000,0000,0000,
  AA,12/10/2015,0672,N575UW,PHL,13:48,14:06,18,0000,0004,0014,0000,0000,
  AA,12/10/2015,0686,N509AY,PHX,19:16,20:13,57,0057,0000,0000,0000,0000,
  AA,12/10/2015,0709,N524UW,PHL,19:28,20:24,56,0002,0000,0054,0000,0000,
  AA,12/10/2015,0719,N924US,PHL,21:18,21:32,14,0000,0000,0000,0000,0000,
  AA,12/10/2015,1022,N3ECAA,LAX,09:25,09:24,-1,0000,0000,0000,0000,0000,
  AA,12/10/2015,1071,N3KNAA,LAX,19:38,19:28,-10,0000,0000,0000,0000,0000,
  AA,12/10/2015,1130,N3CXAA,MIA,20:37,21:09,32,0000,0000,0000,0000,0032,
  AA,12/10/2015,1145,N3MEAA,ORD,10:09,10:16,7,0000,0000,0000,0000,0000,
  AA,12/10/2015,1183,N851AA,DFW,22:34,23:20,46,0000,0000,0046,0000,0000,
  AA,12/10/2015,1203,N3BCAA,LAX,13:37,00:00,0,0000,0000,0000,0000,0000,
  AA,12/10/2015,1273,N871AA,DFW,23:51,00:28,37,0000,0000,0037,0000,0000,
  AA,12/10/2015,1393,N3HKAA,DFW,18:56,18:48,-8,0000,0000,0000,0000,0000,
  AA,12/10/2015,1624,N3LXAA,ORD,19:54,20:50,56,0016,0000,0040,0000,0000,
  AA,12/10/2015,1799,N535UW,CLT,20:50,21:44,54,0000,0000,0054,0000,0000,
  AA,12/10/2015,2029,N920US,CLT,19:23,20:02,39,0011,0000,0028,0000,0000,
  AA,12/10/2015,2207,N853AA,DFW,11:03,11:09,6,0000,0000,0000,0000,0000,
  AA,12/10/2015,2356,N3GVAA,ORD,12:56,13:43,47,0000,0000,0047,0000,0000,
  AA,12/10/2015,2411,N3LBAA,MIA,23:17,23:39,22,0000,0000,0022,0000,0000,
  AA,12/10/2015,2475,N3CHAA,ORD,18:24,19:14,50,0000,0000,0050,0000,0000,
  AA,12/11/2015,0009,N783AA,JFK,10:43,11:22,39,0000,0000,0039,0000,0000,
  AA,12/11/2015,0017,N787AA,JFK,20:47,20:40,-7,0000,0000,0000,0000,0000,
  AA,12/11/2015,0037,N871AA,DFW,20:42,20:18,-24,0000,0000,0000,0000,0000,
  AA,12/11/2015,0085,N798AA,JFK,19:16,19:30,14,0000,0000,0000,0000,0000,
  AA,12/11/2015,0159,N3CBAA,DFW,09:02,08:47,-15,0000,0000,0000,0000,0000,
  AA,12/11/2015,0167,N3FCAA,MIA,10:26,10:18,-8,0000,0000,0000,0000,0000,
  AA,12/11/2015,0177,N796AA,JFK,21:57,22:34,37,0000,0000,0037,0000,0000,
  AA,12/11/2015,0179,N790AA,JFK,14:10,14:08,-2,0000,0000,0000,0000,0000,
  AA,12/11/2015,0193,N3HWAA,ORD,14:53,15:08,15,0000,0000,0015,0000,0000,
  AA,12/11/2015,0209,N3CFAA,LAX,17:31,17:54,23,0005,0000,0002,0000,0016,
  AA,12/11/2015,0241,N3HDAA,ORD,16:40,17:52,72,0058,0000,0014,0000,0000,
  AA,12/11/2015,0249,N3GRAA,DFW,17:38,17:21,-17,0000,0000,0000,0000,0000,
  AA,12/11/2015,0259,N850AA,DFW,13:00,12:46,-14,0000,0000,0000,0000,0000,
  AA,12/11/2015,0330,N877AA,DFW,16:02,16:04,2,0000,0000,0000,0000,0000,
  AA,12/11/2015,0349,N3JLAA,DFW,14:02,13:58,-4,0000,0000,0000,0000,0000,
  AA,12/11/2015,0353,N3MPAA,LAX,18:40,20:49,129,0044,0000,0026,0000,0059,
  AA,12/11/2015,0356,N3BDAA,LAX,20:52,21:46,54,0000,0000,0008,0000,0046,
  AA,12/11/2015,0403,N675AW,PHX,09:50,09:47,-3,0000,0000,0000,0000,0000,
  AA,12/11/2015,0407,N923US,PHX,16:05,15:45,-20,0000,0000,0000,0000,0000,
  AA,12/11/2015,0433,N163US,PHX,12:35,12:30,-5,0000,0000,0000,0000,0000,
  AA,12/11/2015,0436,N919US,PHX,22:30,23:01,31,0021,0000,0000,0000,0010,
  AA,12/11/2015,0461,N977UY,CLT,12:18,12:09,-9,0000,0000,0000,0000,0000,
  AA,12/11/2015,0475,N197UW,CLT,23:05,22:56,-9,0000,0000,0000,0000,0000,
  AA,12/11/2015,0557,N509AY,CLT,17:38,17:28,-10,0000,0000,0000,0000,0000,
  AA,12/11/2015,0615,N971UY,PHL,11:09,11:15,6,0000,0000,0000,0000,0000,
  AA,12/11/2015,0662,N925UY,CLT,10:15,10:13,-2,0000,0000,0000,0000,0000,
