
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): June
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,06/05/2015,0193,N3LXAA,ORD,14:53,15:58,65,0000,0000,0000,0000,0065,
  AA,06/05/2015,0209,N3FCAA,LAX,17:43,18:15,32,0013,0000,0000,0000,0019,
  AA,06/05/2015,0218,N3AYAA,LAX,20:01,20:06,5,0000,0000,0000,0000,0000,
  AA,06/05/2015,0241,N3GFAA,ORD,16:41,17:01,20,0005,0000,0011,0000,0004,
  AA,06/05/2015,0249,N5CPAA,DFW,17:27,17:14,-13,0000,0000,0000,0000,0000,
  AA,06/05/2015,0259,N3AHAA,DFW,12:50,12:34,-16,0000,0000,0000,0000,0000,
  AA,06/05/2015,0330,N3KTAA,DFW,15:54,15:46,-8,0000,0000,0000,0000,0000,
  AA,06/05/2015,1130,N5CDAA,MIA,16:58,16:54,-4,0000,0000,0000,0000,0000,
  AA,06/05/2015,1145,N3JUAA,ORD,10:02,09:55,-7,0000,0000,0000,0000,0000,
  AA,06/05/2015,1183,N856AA,DFW,22:15,23:08,53,0000,0000,0000,0000,0053,
  AA,06/05/2015,1203,N5ECAA,LAX,13:27,00:00,0,0000,0000,0000,0000,0000,
  AA,06/05/2015,1226,N3CTAA,LAX,21:57,21:41,-16,0000,0000,0000,0000,0000,
  AA,06/05/2015,1273,N3GEAA,DFW,23:46,23:58,12,0000,0000,0000,0000,0000,
  AA,06/05/2015,1294,N5ESAA,LAX,08:10,08:03,-7,0000,0000,0000,0000,0000,
  AA,06/05/2015,1393,N3KCAA,DFW,20:46,20:33,-13,0000,0000,0000,0000,0000,
  AA,06/05/2015,1615,N3MKAA,ORD,22:58,00:12,74,0000,0000,0000,0000,0074,
  AA,06/05/2015,1624,N3LHAA,ORD,19:56,19:19,-37,0000,0000,0000,0000,0000,
  AA,06/05/2015,2207,N867AA,DFW,10:54,10:54,0,0000,0000,0000,0000,0000,
  AA,06/05/2015,2356,N3FKAA,ORD,12:40,13:33,53,0000,0000,0004,0000,0049,
  AA,06/05/2015,2411,N3MBAA,MIA,22:54,22:33,-21,0000,0000,0000,0000,0000,
  AA,06/05/2015,2438,N3FEAA,LAX,11:44,11:32,-12,0000,0000,0000,0000,0000,
  AA,06/05/2015,2475,N3JPAA,ORD,18:12,18:38,26,0026,0000,0000,0000,0000,
  AA,06/06/2015,0037,N3ETAA,DFW,18:50,18:36,-14,0000,0000,0000,0000,0000,
  AA,06/06/2015,0082,N3HKAA,DFW,13:50,13:17,-33,0000,0000,0000,0000,0000,
  AA,06/06/2015,0163,N784AA,JFK,23:39,23:17,-22,0000,0000,0000,0000,0000,
  AA,06/06/2015,0167,N3ANAA,MIA,10:13,10:04,-9,0000,0000,0000,0000,0000,
  AA,06/06/2015,0177,N791AA,JFK,21:44,20:58,-46,0000,0000,0000,0000,0000,
  AA,06/06/2015,0179,N799AA,JFK,13:50,13:43,-7,0000,0000,0000,0000,0000,
  AA,06/06/2015,0193,N3KSAA,ORD,14:53,16:13,80,0000,0000,0000,0000,0080,
  AA,06/06/2015,0209,N3EWAA,LAX,17:43,17:58,15,0010,0000,0005,0000,0000,
  AA,06/06/2015,0218,N3FGAA,LAX,20:01,20:02,1,0000,0000,0000,0000,0000,
  AA,06/06/2015,0241,N3KJAA,ORD,16:41,16:27,-14,0000,0000,0000,0000,0000,
  AA,06/06/2015,0249,N5EJAA,DFW,17:27,17:11,-16,0000,0000,0000,0000,0000,
  AA,06/06/2015,0259,N3JTAA,DFW,12:50,12:58,8,0000,0000,0000,0000,0000,
  AA,06/06/2015,0382,N3LHAA,ORD,18:05,17:57,-8,0000,0000,0000,0000,0000,
  AA,06/06/2015,1130,N5CNAA,MIA,16:58,16:49,-9,0000,0000,0000,0000,0000,
  AA,06/06/2015,1145,N3MBAA,ORD,10:02,09:56,-6,0000,0000,0000,0000,0000,
  AA,06/06/2015,1183,N850AA,DFW,22:15,21:44,-31,0000,0000,0000,0000,0000,
  AA,06/06/2015,1203,N5DKAA,LAX,13:27,13:36,9,0000,0000,0000,0000,0000,
  AA,06/06/2015,1226,N3JFAA,LAX,21:57,21:46,-11,0000,0000,0000,0000,0000,
  AA,06/06/2015,1273,N3EPAA,DFW,23:46,23:59,13,0000,0000,0000,0000,0000,
  AA,06/06/2015,1294,N5DKAA,LAX,08:10,08:02,-8,0000,0000,0000,0000,0000,
  AA,06/06/2015,1393,N3EDAA,DFW,20:46,20:34,-12,0000,0000,0000,0000,0000,
  AA,06/06/2015,1615,N3BVAA,ORD,22:58,22:10,-48,0000,0000,0000,0000,0000,
  AA,06/06/2015,1624,N3CJAA,ORD,20:01,19:35,-26,0000,0000,0000,0000,0000,
  AA,06/06/2015,2207,N851AA,DFW,10:54,10:43,-11,0000,0000,0000,0000,0000,
  AA,06/06/2015,2356,N3KPAA,ORD,12:40,13:22,42,0000,0000,0000,0000,0042,
  AA,06/06/2015,2411,N3GMAA,MIA,22:54,23:24,30,0010,0000,0020,0000,0000,
  AA,06/06/2015,2438,N3JMAA,LAX,11:44,11:40,-4,0000,0000,0000,0000,0000,
  AA,06/07/2015,0015,N787AA,JFK,11:22,10:50,-32,0000,0000,0000,0000,0000,
  AA,06/07/2015,0037,N3KWAA,DFW,18:50,18:56,6,0000,0000,0000,0000,0000,
  AA,06/07/2015,0082,N3HXAA,DFW,13:50,13:44,-6,0000,0000,0000,0000,0000,
  AA,06/07/2015,0085,N789AA,JFK,19:15,18:49,-26,0000,0000,0000,0000,0000,
  AA,06/07/2015,0159,N5EGAA,DFW,09:14,09:11,-3,0000,0000,0000,0000,0000,
  AA,06/07/2015,0163,N799AA,JFK,23:39,23:15,-24,0000,0000,0000,0000,0000,
  AA,06/07/2015,0167,N3EMAA,MIA,10:13,10:11,-2,0000,0000,0000,0000,0000,
  AA,06/07/2015,0177,N792AA,JFK,21:44,21:11,-33,0000,0000,0000,0000,0000,
  AA,06/07/2015,0179,N793AA,JFK,13:50,13:55,5,0000,0000,0000,0000,0000,
  AA,06/07/2015,0193,N3FDAA,ORD,14:53,14:31,-22,0000,0000,0000,0000,0000,
  AA,06/07/2015,0209,N3KPAA,LAX,17:43,17:33,-10,0000,0000,0000,0000,0000,
  AA,06/07/2015,0218,N3KHAA,LAX,20:01,20:13,12,0000,0000,0000,0000,0000,
  AA,06/07/2015,0241,N3LLAA,ORD,16:41,17:19,38,0006,0000,0000,0000,0032,
  AA,06/07/2015,0249,N5BTAA,DFW,17:27,17:12,-15,0000,0000,0000,0000,0000,
  AA,06/07/2015,0259,N3GNAA,DFW,12:50,12:36,-14,0000,0000,0000,0000,0000,
  AA,06/07/2015,0330,N3DLAA,DFW,15:54,15:38,-16,0000,0000,0000,0000,0000,
  AA,06/07/2015,1130,N5ELAA,MIA,16:58,17:23,25,0024,0000,0001,0000,0000,
  AA,06/07/2015,1145,N3MEAA,ORD,10:02,10:17,15,0000,0000,0015,0000,0000,
  AA,06/07/2015,1183,N863AA,DFW,22:15,23:18,63,0000,0000,0000,0000,0063,
  AA,06/07/2015,1203,N5FDAA,LAX,13:27,13:26,-1,0000,0000,0000,0000,0000,
  AA,06/07/2015,1226,N3GVAA,LAX,21:57,21:55,-2,0000,0000,0000,0000,0000,
  AA,06/07/2015,1273,N3FCAA,DFW,23:46,23:57,11,0000,0000,0000,0000,0000,
  AA,06/07/2015,1294,N5FDAA,LAX,08:10,07:55,-15,0000,0000,0000,0000,0000,
  AA,06/07/2015,1393,N3LCAA,DFW,20:46,20:39,-7,0000,0000,0000,0000,0000,
  AA,06/07/2015,1615,N3FNAA,ORD,22:58,00:12,74,0000,0000,0017,0000,0057,
  AA,06/07/2015,1624,N3MDAA,ORD,19:56,20:26,30,0000,0000,0030,0000,0000,
  AA,06/07/2015,2207,N386AA,DFW,10:54,10:48,-6,0000,0000,0000,0000,0000,
  AA,06/07/2015,2356,N3CDAA,ORD,12:40,12:31,-9,0000,0000,0000,0000,0000,
  AA,06/07/2015,2411,N3GJAA,MIA,22:54,22:54,0,0000,0000,0000,0000,0000,
  AA,06/07/2015,2438,N3BUAA,LAX,11:44,11:32,-12,0000,0000,0000,0000,0000,
  AA,06/07/2015,2475,N3BAAA,ORD,18:12,20:16,124,0046,0000,0019,0000,0059,
  AA,06/08/2015,0037,N3GNAA,DFW,18:50,18:39,-11,0000,0000,0000,0000,0000,
  AA,06/08/2015,0082,N3CBAA,DFW,13:50,13:42,-8,0000,0000,0000,0000,0000,
  AA,06/08/2015,0085,N795AA,JFK,19:15,18:47,-28,0000,0000,0000,0000,0000,
  AA,06/08/2015,0159,N635AA,DFW,09:14,09:57,43,0043,0000,0000,0000,0000,
