
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): September
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,09/05/2015,0407,N912UY,PHX,15:59,15:53,-6,0000,0000,0000,0000,0000,
  AA,09/05/2015,0433,N176UW,PHX,12:29,14:07,98,0078,0000,0000,0000,0020,
  AA,09/05/2015,0461,N552UW,CLT,11:57,11:41,-16,0000,0000,0000,0000,0000,
  AA,09/05/2015,0557,N191UW,CLT,15:53,15:45,-8,0000,0000,0000,0000,0000,
  AA,09/05/2015,0574,N667AW,PHL,11:00,10:40,-20,0000,0000,0000,0000,0000,
  AA,09/05/2015,0662,N580UW,CLT,09:53,09:36,-17,0000,0000,0000,0000,0000,
  AA,09/05/2015,0672,N551UW,PHL,13:26,13:53,27,0027,0000,0000,0000,0000,
  AA,09/05/2015,0686,N163US,PHX,19:06,19:01,-5,0000,0000,0000,0000,0000,
  AA,09/05/2015,0709,N198UW,PHL,19:22,19:01,-21,0000,0000,0000,0000,0000,
  AA,09/05/2015,0719,N509AY,PHL,21:16,20:55,-21,0000,0000,0000,0000,0000,
  AA,09/05/2015,0784,N921US,PHL,14:56,14:36,-20,0000,0000,0000,0000,0000,
  AA,09/05/2015,1130,N5ENAA,MIA,16:58,17:55,57,0000,0057,0000,0000,0000,
  AA,09/05/2015,1145,N3MHAA,ORD,10:02,09:39,-23,0000,0000,0000,0000,0000,
  AA,09/05/2015,1183,N862AA,DFW,22:15,21:50,-25,0000,0000,0000,0000,0000,
  AA,09/05/2015,1203,N5FBAA,LAX,13:33,13:08,-25,0000,0000,0000,0000,0000,
  AA,09/05/2015,1226,N3GCAA,LAX,21:45,21:20,-25,0000,0000,0000,0000,0000,
  AA,09/05/2015,1294,N5FBAA,LAX,08:18,08:05,-13,0000,0000,0000,0000,0000,
  AA,09/05/2015,1393,N851AA,DFW,20:46,20:42,-4,0000,0000,0000,0000,0000,
  AA,09/05/2015,1615,N3HAAA,ORD,22:58,22:39,-19,0000,0000,0000,0000,0000,
  AA,09/05/2015,1624,N3FLAA,ORD,20:01,19:39,-22,0000,0000,0000,0000,0000,
  AA,09/05/2015,1799,N572UW,CLT,20:33,20:17,-16,0000,0000,0000,0000,0000,
  AA,09/05/2015,2029,N913US,CLT,19:05,18:57,-8,0000,0000,0000,0000,0000,
  AA,09/05/2015,2207,N859AA,DFW,10:54,10:54,0,0000,0000,0000,0000,0000,
  AA,09/05/2015,2356,N3CCAA,ORD,12:40,12:26,-14,0000,0000,0000,0000,0000,
  AA,09/05/2015,2411,N3DUAA,MIA,22:54,22:51,-3,0000,0000,0000,0000,0000,
  AA,09/05/2015,2438,N855AA,LAX,11:53,11:24,-29,0000,0000,0000,0000,0000,
  AA,09/06/2015,0037,N3FGAA,DFW,18:50,18:28,-22,0000,0000,0000,0000,0000,
  AA,09/06/2015,0082,N3LAAA,DFW,13:50,13:38,-12,0000,0000,0000,0000,0000,
  AA,09/06/2015,0085,N792AA,JFK,19:15,19:46,31,0012,0000,0000,0000,0019,
  AA,09/06/2015,0159,N3GLAA,DFW,09:59,09:48,-11,0000,0000,0000,0000,0000,
  AA,09/06/2015,0167,N3JXAA,MIA,10:13,09:56,-17,0000,0000,0000,0000,0000,
  AA,09/06/2015,0177,N790AA,JFK,21:44,21:12,-32,0000,0000,0000,0000,0000,
  AA,09/06/2015,0179,N798AA,JFK,13:50,13:22,-28,0000,0000,0000,0000,0000,
  AA,09/06/2015,0193,N3KEAA,ORD,14:51,14:23,-28,0000,0000,0000,0000,0000,
  AA,09/06/2015,0209,N852AA,LAX,17:56,17:41,-15,0000,0000,0000,0000,0000,
  AA,09/06/2015,0218,N3KRAA,LAX,20:09,19:40,-29,0000,0000,0000,0000,0000,
  AA,09/06/2015,0241,N3LHAA,ORD,16:41,16:50,9,0000,0000,0000,0000,0000,
  AA,09/06/2015,0249,N3CPAA,DFW,17:33,17:07,-26,0000,0000,0000,0000,0000,
  AA,09/06/2015,0259,N3CDAA,DFW,12:50,12:38,-12,0000,0000,0000,0000,0000,
  AA,09/06/2015,0330,N3AMAA,DFW,15:54,15:42,-12,0000,0000,0000,0000,0000,
  AA,09/06/2015,0407,N151UW,PHX,15:59,15:45,-14,0000,0000,0000,0000,0000,
  AA,09/06/2015,0433,N548UW,PHX,12:29,12:12,-17,0000,0000,0000,0000,0000,
  AA,09/06/2015,0436,N199UW,PHX,22:20,22:04,-16,0000,0000,0000,0000,0000,
  AA,09/06/2015,0475,N550UW,CLT,22:23,22:08,-15,0000,0000,0000,0000,0000,
  AA,09/06/2015,0490,N161UW,PHL,23:56,00:05,9,0000,0000,0000,0000,0000,
  AA,09/06/2015,0557,N534UW,CLT,15:53,15:28,-25,0000,0000,0000,0000,0000,
  AA,09/06/2015,0686,N183UW,PHX,19:06,18:46,-20,0000,0000,0000,0000,0000,
  AA,09/06/2015,0709,N562UW,PHL,19:22,18:49,-33,0000,0000,0000,0000,0000,
  AA,09/06/2015,0719,N575UW,PHL,21:16,20:53,-23,0000,0000,0000,0000,0000,
  AA,09/06/2015,1130,N5EBAA,MIA,16:58,17:30,32,0000,0032,0000,0000,0000,
  AA,09/06/2015,1145,N3LWAA,ORD,10:02,09:47,-15,0000,0000,0000,0000,0000,
  AA,09/06/2015,1183,N858AA,DFW,22:15,21:48,-27,0000,0000,0000,0000,0000,
  AA,09/06/2015,1203,N5DGAA,LAX,13:33,14:32,59,0000,0000,0000,0000,0059,
  AA,09/06/2015,1226,N3GLAA,LAX,21:45,21:16,-29,0000,0000,0000,0000,0000,
  AA,09/06/2015,1273,N3HHAA,DFW,23:46,23:55,9,0000,0000,0000,0000,0000,
  AA,09/06/2015,1294,N5DGAA,LAX,08:18,07:55,-23,0000,0000,0000,0000,0000,
  AA,09/06/2015,1393,N850AA,DFW,20:46,20:33,-13,0000,0000,0000,0000,0000,
  AA,09/06/2015,1615,N3CXAA,ORD,22:58,23:01,3,0000,0000,0000,0000,0000,
  AA,09/06/2015,1624,N3LDAA,ORD,19:56,19:49,-7,0000,0000,0000,0000,0000,
  AA,09/06/2015,1790,N665AW,PHX,11:04,10:37,-27,0000,0000,0000,0000,0000,
  AA,09/06/2015,1799,N177US,CLT,20:33,20:16,-17,0000,0000,0000,0000,0000,
  AA,09/06/2015,2029,N171US,CLT,19:05,18:47,-18,0000,0000,0000,0000,0000,
  AA,09/06/2015,2207,N870AA,DFW,10:54,12:28,94,0094,0000,0000,0000,0000,
  AA,09/06/2015,2356,N3EBAA,ORD,12:40,12:29,-11,0000,0000,0000,0000,0000,
  AA,09/06/2015,2411,N3BEAA,MIA,22:54,22:54,0,0000,0000,0000,0000,0000,
  AA,09/06/2015,2438,N864AA,LAX,11:53,11:26,-27,0000,0000,0000,0000,0000,
  AA,09/06/2015,2475,N3GXAA,ORD,18:12,17:47,-25,0000,0000,0000,0000,0000,
  AA,09/07/2015,0015,N796AA,JFK,11:22,11:04,-18,0000,0000,0000,0000,0000,
  AA,09/07/2015,0037,N3JRAA,DFW,18:50,18:43,-7,0000,0000,0000,0000,0000,
  AA,09/07/2015,0082,N3JCAA,DFW,13:50,13:19,-31,0000,0000,0000,0000,0000,
  AA,09/07/2015,0085,N786AA,JFK,19:15,18:37,-38,0000,0000,0000,0000,0000,
  AA,09/07/2015,0159,N3HHAA,DFW,09:59,09:43,-16,0000,0000,0000,0000,0000,
  AA,09/07/2015,0163,N798AA,JFK,23:39,23:03,-36,0000,0000,0000,0000,0000,
  AA,09/07/2015,0167,N3EKAA,MIA,10:13,12:00,107,0107,0000,0000,0000,0000,
  AA,09/07/2015,0177,N787AA,JFK,21:44,21:07,-37,0000,0000,0000,0000,0000,
  AA,09/07/2015,0179,N784AA,JFK,13:50,13:41,-9,0000,0000,0000,0000,0000,
  AA,09/07/2015,0193,N3GHAA,ORD,14:51,14:46,-5,0000,0000,0000,0000,0000,
  AA,09/07/2015,0209,N862AA,LAX,17:56,17:45,-11,0000,0000,0000,0000,0000,
  AA,09/07/2015,0218,N3HJAA,LAX,20:09,19:59,-10,0000,0000,0000,0000,0000,
  AA,09/07/2015,0241,N3LGAA,ORD,16:41,16:53,12,0000,0000,0000,0000,0000,
  AA,09/07/2015,0249,N3FLAA,DFW,17:33,17:19,-14,0000,0000,0000,0000,0000,
  AA,09/07/2015,0259,N851AA,DFW,12:50,12:38,-12,0000,0000,0000,0000,0000,
  AA,09/07/2015,0330,N3FWAA,DFW,15:54,15:35,-19,0000,0000,0000,0000,0000,
  AA,09/07/2015,0407,N167US,PHX,15:59,15:57,-2,0000,0000,0000,0000,0000,
  AA,09/07/2015,0414,N601AW,PHX,09:53,09:42,-11,0000,0000,0000,0000,0000,
  AA,09/07/2015,0433,N153UW,PHX,12:29,12:14,-15,0000,0000,0000,0000,0000,
  AA,09/07/2015,0436,N567UW,PHX,22:20,22:10,-10,0000,0000,0000,0000,0000,
  AA,09/07/2015,0461,N566UW,CLT,11:57,11:37,-20,0000,0000,0000,0000,0000,
  AA,09/07/2015,0475,N552UW,CLT,22:23,00:53,150,0150,0000,0000,0000,0000,
  AA,09/07/2015,0490,N913US,PHL,23:56,23:34,-22,0000,0000,0000,0000,0000,
  AA,09/07/2015,0557,N559UW,CLT,17:20,16:50,-30,0000,0000,0000,0000,0000,
  AA,09/07/2015,0590,N192UW,PHX,00:49,00:43,-6,0000,0000,0000,0000,0000,
  AA,09/07/2015,0672,N191UW,PHL,13:26,13:03,-23,0000,0000,0000,0000,0000,
  AA,09/07/2015,0686,N152UW,PHX,19:06,18:54,-12,0000,0000,0000,0000,0000,
  AA,09/07/2015,0709,N570UW,PHL,19:22,19:13,-9,0000,0000,0000,0000,0000,
  AA,09/07/2015,0719,N182UW,PHL,21:16,20:43,-33,0000,0000,0000,0000,0000,
  AA,09/07/2015,1130,N5DVAA,MIA,16:58,16:53,-5,0000,0000,0000,0000,0000,
  AA,09/07/2015,1145,N3LPAA,ORD,10:02,09:50,-12,0000,0000,0000,0000,0000,
  AA,09/07/2015,1183,N864AA,DFW,22:15,21:53,-22,0000,0000,0000,0000,0000,
  AA,09/07/2015,1203,N5DHAA,LAX,13:33,13:19,-14,0000,0000,0000,0000,0000,
  AA,09/07/2015,1226,N3FKAA,LAX,21:45,21:27,-18,0000,0000,0000,0000,0000,
  AA,09/07/2015,1273,N3APAA,DFW,23:46,23:36,-10,0000,0000,0000,0000,0000,
  AA,09/07/2015,1294,N5ELAA,LAX,08:18,07:55,-23,0000,0000,0000,0000,0000,
  AA,09/07/2015,1393,N857AA,DFW,20:46,20:45,-1,0000,0000,0000,0000,0000,
  AA,09/07/2015,1615,N3DLAA,ORD,22:58,23:01,3,0000,0000,0000,0000,0000,
  AA,09/07/2015,1624,N3MCAA,ORD,19:56,19:53,-3,0000,0000,0000,0000,0000,
  AA,09/07/2015,1799,N184US,CLT,20:33,20:42,9,0000,0000,0000,0000,0000,
  AA,09/07/2015,2029,N916US,CLT,19:05,18:56,-9,0000,0000,0000,0000,0000,
  AA,09/07/2015,2207,N857AA,DFW,10:54,10:38,-16,0000,0000,0000,0000,0000,
  AA,09/07/2015,2356,N3AFAA,ORD,12:40,12:26,-14,0000,0000,0000,0000,0000,
  AA,09/07/2015,2411,N3HMAA,MIA,22:54,22:30,-24,0000,0000,0000,0000,0000,
  AA,09/07/2015,2438,N852AA,LAX,11:53,11:33,-20,0000,0000,0000,0000,0000,
  AA,09/07/2015,2475,N3JVAA,ORD,18:12,18:48,36,0000,0000,0013,0000,0023,
  AA,09/08/2015,0015,N788AA,JFK,11:22,10:57,-25,0000,0000,0000,0000,0000,
  AA,09/08/2015,0037,N3FJAA,DFW,18:50,18:30,-20,0000,0000,0000,0000,0000,
  AA,09/08/2015,0082,N3ACAA,DFW,13:50,14:23,33,0017,0000,0000,0000,0016,
  AA,09/08/2015,0085,N797AA,JFK,19:15,19:01,-14,0000,0000,0000,0000,0000,
  AA,09/08/2015,0159,N3KGAA,DFW,09:59,09:53,-6,0000,0000,0000,0000,0000,
  AA,09/08/2015,0167,N3EEAA,MIA,10:13,10:03,-10,0000,0000,0000,0000,0000,
  AA,09/08/2015,0177,N790AA,JFK,21:44,23:35,111,0087,0000,0020,0000,0004,
  AA,09/08/2015,0179,N796AA,JFK,13:50,13:30,-20,0000,0000,0000,0000,0000,
  AA,09/08/2015,0193,N3HLAA,ORD,14:51,15:01,10,0000,0000,0000,0000,0000,
  AA,09/08/2015,0209,N856AA,LAX,17:56,17:43,-13,0000,0000,0000,0000,0000,
  AA,09/08/2015,0218,N3BGAA,LAX,20:09,21:13,64,0064,0000,0000,0000,0000,
  AA,09/08/2015,0241,N3MHAA,ORD,16:41,17:04,23,0000,0023,0000,0000,0000,
  AA,09/08/2015,0249,N3GUAA,DFW,17:33,17:28,-5,0000,0000,0000,0000,0000,
  AA,09/08/2015,0259,N3FMAA,DFW,12:50,12:46,-4,0000,0000,0000,0000,0000,
  AA,09/08/2015,0330,N3EMAA,DFW,15:54,15:36,-18,0000,0000,0000,0000,0000,
  AA,09/08/2015,0403,N678AW,PHX,09:53,09:38,-15,0000,0000,0000,0000,0000,
  AA,09/08/2015,0407,N521UW,PHX,15:59,16:37,38,0000,0000,0018,0000,0020,
  AA,09/08/2015,0433,N539UW,PHX,12:29,12:20,-9,0000,0000,0000,0000,0000,
  AA,09/08/2015,0461,N510UW,CLT,11:57,11:41,-16,0000,0000,0000,0000,0000,
  AA,09/08/2015,0475,N571UW,CLT,22:23,22:53,30,0003,0000,0027,0000,0000,
  AA,09/08/2015,0490,N921US,PHL,23:56,23:33,-23,0000,0000,0000,0000,0000,
  AA,09/08/2015,0551,N172US,PHL,11:00,10:30,-30,0000,0000,0000,0000,0000,
  AA,09/08/2015,0557,N918US,CLT,17:20,17:09,-11,0000,0000,0000,0000,0000,
  AA,09/08/2015,0662,N554UW,CLT,09:53,10:06,13,0000,0000,0000,0000,0000,
  AA,09/08/2015,0672,N174US,PHL,13:26,13:16,-10,0000,0000,0000,0000,0000,
  AA,09/08/2015,0686,N188US,PHX,19:06,19:06,0,0000,0000,0000,0000,0000,
  AA,09/08/2015,0709,N155UW,PHL,19:22,19:41,19,0000,0000,0019,0000,0000,
  AA,09/08/2015,0719,N919US,PHL,21:16,20:58,-18,0000,0000,0000,0000,0000,
  AA,09/08/2015,1130,N5EBAA,MIA,16:58,17:23,25,0000,0000,0025,0000,0000,
  AA,09/08/2015,1145,N3LUAA,ORD,10:02,09:55,-7,0000,0000,0000,0000,0000,
  AA,09/08/2015,1183,N859AA,DFW,22:15,22:01,-14,0000,0000,0000,0000,0000,
  AA,09/08/2015,1203,N5DFAA,LAX,13:33,13:33,0,0000,0000,0000,0000,0000,
  AA,09/08/2015,1226,N3AGAA,LAX,21:45,21:25,-20,0000,0000,0000,0000,0000,
  AA,09/08/2015,1273,N3KMAA,DFW,23:46,24:00,14,0000,0000,0000,0000,0000,
  AA,09/08/2015,1294,N5DFAA,LAX,08:18,08:07,-11,0000,0000,0000,0000,0000,
  AA,09/08/2015,1393,N870AA,DFW,20:46,20:55,9,0000,0000,0000,0000,0000,
  AA,09/08/2015,1615,N3BVAA,ORD,22:58,23:32,34,0034,0000,0000,0000,0000,
  AA,09/08/2015,1624,N3LHAA,ORD,19:56,19:43,-13,0000,0000,0000,0000,0000,
  AA,09/08/2015,1799,N583UW,CLT,20:33,20:24,-9,0000,0000,0000,0000,0000,
  AA,09/08/2015,2029,N171US,CLT,19:05,19:21,16,0011,0000,0000,0000,0005,
  AA,09/08/2015,2207,N876AA,DFW,10:54,10:42,-12,0000,0000,0000,0000,0000,
  AA,09/08/2015,2356,N3GGAA,ORD,12:40,12:53,13,0000,0000,0000,0000,0000,
  AA,09/08/2015,2411,N3HCAA,MIA,22:54,22:36,-18,0000,0000,0000,0000,0000,
  AA,09/08/2015,2438,N856AA,LAX,11:53,11:37,-16,0000,0000,0000,0000,0000,
  AA,09/08/2015,2475,N3DTAA,ORD,18:12,18:12,0,0000,0000,0000,0000,0000,
  AA,09/09/2015,0009,N795AA,JFK,10:16,10:08,-8,0000,0000,0000,0000,0000,
  AA,09/09/2015,0015,N796AA,JFK,11:44,11:19,-25,0000,0000,0000,0000,0000,
  AA,09/09/2015,0037,N3DPAA,DFW,18:48,20:30,102,0000,0031,0000,0000,0071,
  AA,09/09/2015,0082,N3HSAA,DFW,13:48,13:31,-17,0000,0000,0000,0000,0000,
  AA,09/09/2015,0085,N783AA,JFK,19:04,18:42,-22,0000,0000,0000,0000,0000,
  AA,09/09/2015,0159,N3KMAA,DFW,09:59,10:03,4,0000,0000,0000,0000,0000,
  AA,09/09/2015,0167,N3GWAA,MIA,10:19,10:14,-5,0000,0000,0000,0000,0000,
  AA,09/09/2015,0177,N797AA,JFK,21:44,22:53,69,0000,0024,0045,0000,0000,
  AA,09/09/2015,0179,N791AA,JFK,13:51,13:24,-27,0000,0000,0000,0000,0000,
  AA,09/09/2015,0193,N3BKAA,ORD,14:52,14:47,-5,0000,0000,0000,0000,0000,
  AA,09/09/2015,0209,N3FJAA,LAX,17:40,17:27,-13,0000,0000,0000,0000,0000,
  AA,09/09/2015,0241,N3FYAA,ORD,16:43,16:22,-21,0000,0000,0000,0000,0000,
  AA,09/09/2015,0249,N3KDAA,DFW,17:35,17:18,-17,0000,0000,0000,0000,0000,
  AA,09/09/2015,0259,N3FHAA,DFW,12:38,13:10,32,0009,0000,0000,0000,0023,
  AA,09/09/2015,0330,N3DJAA,DFW,15:57,16:17,20,0020,0000,0000,0000,0000,
  AA,09/09/2015,0407,N584UW,PHX,15:59,15:44,-15,0000,0000,0000,0000,0000,
  AA,09/09/2015,0433,N553UW,PHX,12:29,12:14,-15,0000,0000,0000,0000,0000,
  AA,09/09/2015,0436,N157UW,PHX,22:22,22:04,-18,0000,0000,0000,0000,0000,
  AA,09/09/2015,0461,N914UY,CLT,12:03,11:37,-26,0000,0000,0000,0000,0000,
  AA,09/09/2015,0475,N167US,CLT,22:39,22:27,-12,0000,0000,0000,0000,0000,
  AA,09/09/2015,0490,N184US,PHL,00:01,00:55,54,0004,0000,0025,0000,0025,
  AA,09/09/2015,0557,N557UW,CLT,17:31,17:53,22,0000,0000,0022,0000,0000,
  AA,09/09/2015,0615,N521UW,PHL,10:55,10:24,-31,0000,0000,0000,0000,0000,
  AA,09/09/2015,0662,N537UW,CLT,10:04,10:43,39,0039,0000,0000,0000,0000,
  AA,09/09/2015,0672,N152UW,PHL,13:35,13:26,-9,0000,0000,0000,0000,0000,
  AA,09/09/2015,0686,N174US,PHX,19:12,19:00,-12,0000,0000,0000,0000,0000,
  AA,09/09/2015,0709,N576UW,PHL,19:22,19:43,21,0000,0000,0021,0000,0000,
  AA,09/09/2015,0719,N180US,PHL,21:16,20:43,-33,0000,0000,0000,0000,0000,
  AA,09/09/2015,1071,N3DRAA,LAX,19:37,19:36,-1,0000,0000,0000,0000,0000,
  AA,09/09/2015,1130,N3ASAA,MIA,17:08,16:54,-14,0000,0000,0000,0000,0000,
  AA,09/09/2015,1145,N3MAAA,ORD,10:05,09:38,-27,0000,0000,0000,0000,0000,
  AA,09/09/2015,1183,N854AA,DFW,22:25,22:15,-10,0000,0000,0000,0000,0000,
  AA,09/09/2015,1226,N3HJAA,LAX,20:48,20:21,-27,0000,0000,0000,0000,0000,
  AA,09/09/2015,1273,N852AA,DFW,00:10,01:32,82,0021,0000,0000,0000,0061,
  AA,09/09/2015,1289,N866AA,LAX,18:39,18:28,-11,0000,0000,0000,0000,0000,
  AA,09/09/2015,1393,N875AA,DFW,20:58,20:47,-11,0000,0000,0000,0000,0000,
  AA,09/09/2015,1615,N3MEAA,ORD,23:14,23:57,43,0022,0000,0021,0000,0000,
  AA,09/09/2015,1624,N3MHAA,ORD,19:50,19:43,-7,0000,0000,0000,0000,0000,
  AA,09/09/2015,1799,N561UW,CLT,20:41,20:29,-12,0000,0000,0000,0000,0000,
  AA,09/09/2015,2029,N575UW,CLT,19:14,18:53,-21,0000,0000,0000,0000,0000,
  AA,09/09/2015,2207,N875AA,DFW,11:00,10:56,-4,0000,0000,0000,0000,0000,
  AA,09/09/2015,2356,N3JUAA,ORD,12:48,12:34,-14,0000,0000,0000,0000,0000,
  AA,09/09/2015,2411,N3KLAA,MIA,22:52,22:36,-16,0000,0000,0000,0000,0000,
  AA,09/09/2015,2438,N3KRAA,LAX,09:22,09:02,-20,0000,0000,0000,0000,0000,
  AA,09/09/2015,2475,N3GRAA,ORD,18:13,17:56,-17,0000,0000,0000,0000,0000,
  AA,09/10/2015,0009,N791AA,JFK,10:16,10:46,30,0000,0000,0030,0000,0000,
  AA,09/10/2015,0015,N794AA,JFK,11:44,12:35,51,0000,0000,0051,0000,0000,
  AA,09/10/2015,0037,N3BHAA,DFW,18:48,18:45,-3,0000,0000,0000,0000,0000,
  AA,09/10/2015,0074,N787AA,JFK,20:30,23:18,168,0157,0000,0011,0000,0000,
  AA,09/10/2015,0082,N3CUAA,DFW,13:48,13:39,-9,0000,0000,0000,0000,0000,
  AA,09/10/2015,0085,N795AA,JFK,19:04,18:55,-9,0000,0000,0000,0000,0000,
  AA,09/10/2015,0159,N3MRAA,DFW,09:59,09:52,-7,0000,0000,0000,0000,0000,
  AA,09/10/2015,0163,N793AA,JFK,00:28,00:31,3,0000,0000,0000,0000,0000,
  AA,09/10/2015,0167,N3LBAA,MIA,10:19,10:07,-12,0000,0000,0000,0000,0000,
  AA,09/10/2015,0177,N785AA,JFK,21:44,21:52,8,0000,0000,0000,0000,0000,
  AA,09/10/2015,0179,N798AA,JFK,13:51,13:58,7,0000,0000,0000,0000,0000,
  AA,09/10/2015,0193,N3BSAA,ORD,14:52,15:05,13,0000,0000,0000,0000,0000,
  AA,09/10/2015,0209,N3GGAA,LAX,17:40,17:31,-9,0000,0000,0000,0000,0000,
  AA,09/10/2015,0241,N3LYAA,ORD,16:43,16:43,0,0000,0000,0000,0000,0000,
  AA,09/10/2015,0249,N3DCAA,DFW,17:35,17:45,10,0000,0000,0000,0000,0000,
  AA,09/10/2015,0259,N3JXAA,DFW,12:38,12:29,-9,0000,0000,0000,0000,0000,
  AA,09/10/2015,0330,N3BKAA,DFW,15:57,15:49,-8,0000,0000,0000,0000,0000,
  AA,09/10/2015,0403,N677AW,PHX,09:49,09:45,-4,0000,0000,0000,0000,0000,
  AA,09/10/2015,0407,N188US,PHX,15:59,15:42,-17,0000,0000,0000,0000,0000,
  AA,09/10/2015,0433,N566UW,PHX,12:29,12:27,-2,0000,0000,0000,0000,0000,
  AA,09/10/2015,0436,N921US,PHX,22:22,22:26,4,0000,0000,0000,0000,0000,
  AA,09/10/2015,0461,N521UW,CLT,12:03,11:51,-12,0000,0000,0000,0000,0000,
  AA,09/10/2015,0475,N555AY,CLT,22:39,23:38,59,0000,0020,0000,0000,0039,
  AA,09/10/2015,0490,N924US,PHL,00:01,00:31,30,0028,0000,0002,0000,0000,
  AA,09/10/2015,0557,N582UW,CLT,17:31,18:01,30,0030,0000,0000,0000,0000,
  AA,09/10/2015,0615,N193UW,PHL,10:55,10:39,-16,0000,0000,0000,0000,0000,
  AA,09/10/2015,0662,N555AY,CLT,10:04,09:56,-8,0000,0000,0000,0000,0000,
  AA,09/10/2015,0672,N151UW,PHL,13:35,13:17,-18,0000,0000,0000,0000,0000,
  AA,09/10/2015,0686,N192UW,PHX,19:12,19:22,10,0000,0000,0000,0000,0000,
  AA,09/10/2015,0709,N549UW,PHL,19:22,19:30,8,0000,0000,0000,0000,0000,
  AA,09/10/2015,0719,N534UW,PHL,21:16,21:19,3,0000,0000,0000,0000,0000,
  AA,09/10/2015,1071,N3BWAA,LAX,19:37,19:29,-8,0000,0000,0000,0000,0000,
  AA,09/10/2015,1130,N3KRAA,MIA,17:08,17:24,16,0012,0000,0004,0000,0000,
  AA,09/10/2015,1145,N3LHAA,ORD,10:05,09:39,-26,0000,0000,0000,0000,0000,
  AA,09/10/2015,1183,N863AA,DFW,22:25,22:10,-15,0000,0000,0000,0000,0000,
  AA,09/10/2015,1203,N3ERAA,LAX,13:38,13:36,-2,0000,0000,0000,0000,0000,
  AA,09/10/2015,1226,N3GAAA,LAX,20:48,20:21,-27,0000,0000,0000,0000,0000,
  AA,09/10/2015,1273,N870AA,DFW,00:10,01:01,51,0000,0000,0000,0000,0051,
  AA,09/10/2015,1289,N865AA,LAX,18:39,18:32,-7,0000,0000,0000,0000,0000,
  AA,09/10/2015,1393,N876AA,DFW,20:58,20:46,-12,0000,0000,0000,0000,0000,
  AA,09/10/2015,1615,N3LVAA,ORD,23:14,22:47,-27,0000,0000,0000,0000,0000,
  AA,09/10/2015,1624,N3MKAA,ORD,19:50,19:43,-7,0000,0000,0000,0000,0000,
  AA,09/10/2015,1799,N568UW,CLT,20:41,23:43,182,0000,0043,0000,0000,0139,
  AA,09/10/2015,2029,N176UW,CLT,19:14,18:51,-23,0000,0000,0000,0000,0000,
  AA,09/10/2015,2207,N861AA,DFW,11:00,10:50,-10,0000,0000,0000,0000,0000,
  AA,09/10/2015,2356,N3ESAA,ORD,12:48,12:19,-29,0000,0000,0000,0000,0000,
  AA,09/10/2015,2411,N3GLAA,MIA,22:52,22:40,-12,0000,0000,0000,0000,0000,
  AA,09/10/2015,2438,N3AYAA,LAX,09:22,09:10,-12,0000,0000,0000,0000,0000,
  AA,09/10/2015,2475,N3MUAA,ORD,18:13,18:30,17,0017,0000,0000,0000,0000,
  AA,09/11/2015,0009,N798AA,JFK,10:16,10:19,3,0000,0000,0000,0000,0000,
  AA,09/11/2015,0015,N788AA,JFK,11:44,11:27,-17,0000,0000,0000,0000,0000,
  AA,09/11/2015,0037,N3BRAA,DFW,18:48,18:29,-19,0000,0000,0000,0000,0000,
  AA,09/11/2015,0074,N784AA,JFK,20:30,21:37,67,0003,0000,0000,0000,0064,
  AA,09/11/2015,0082,N3BMAA,DFW,13:48,13:36,-12,0000,0000,0000,0000,0000,
  AA,09/11/2015,0085,N789AA,JFK,19:04,18:28,-36,0000,0000,0000,0000,0000,
  AA,09/11/2015,0159,N3BJAA,DFW,09:59,09:58,-1,0000,0000,0000,0000,0000,
  AA,09/11/2015,0167,N3BGAA,MIA,10:19,10:12,-7,0000,0000,0000,0000,0000,
  AA,09/11/2015,0179,N794AA,JFK,13:51,13:32,-19,0000,0000,0000,0000,0000,
  AA,09/11/2015,0193,N3GYAA,ORD,14:52,14:21,-31,0000,0000,0000,0000,0000,
  AA,09/11/2015,0209,N3MUAA,LAX,17:40,17:23,-17,0000,0000,0000,0000,0000,
  AA,09/11/2015,0241,N3LKAA,ORD,16:43,16:12,-31,0000,0000,0000,0000,0000,
