
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/02/2015,0407,N976UY,PHX,15:59,15:54,-5,0000,0000,0000,0000,0000,
  AA,11/02/2015,0433,N183UW,PHX,12:29,13:38,69,0000,0000,0069,0000,0000,
  AA,11/02/2015,0436,N580UW,PHX,22:25,22:19,-6,0000,0000,0000,0000,0000,
  AA,11/02/2015,0461,N509AY,CLT,12:08,11:52,-16,0000,0000,0000,0000,0000,
  AA,11/02/2015,0475,N174US,CLT,22:55,22:58,3,0000,0000,0000,0000,0000,
  AA,11/02/2015,0490,N563UW,PHL,23:51,23:45,-6,0000,0000,0000,0000,0000,
  AA,11/02/2015,0557,N913US,CLT,17:31,17:41,10,0000,0000,0000,0000,0000,
  AA,11/02/2015,0615,N185UW,PHL,10:55,11:06,11,0000,0000,0000,0000,0000,
  AA,11/02/2015,0662,N182UW,CLT,10:04,09:52,-12,0000,0000,0000,0000,0000,
  AA,11/02/2015,0672,N521UW,PHL,13:33,15:10,97,0000,0000,0097,0000,0000,
  AA,11/02/2015,0686,N919US,PHX,19:12,19:00,-12,0000,0000,0000,0000,0000,
  AA,11/02/2015,0709,N572UW,PHL,19:17,19:26,9,0000,0000,0000,0000,0000,
  AA,11/02/2015,0719,N184US,PHL,21:06,21:23,17,0000,0000,0017,0000,0000,
  AA,11/02/2015,1071,N3FEAA,LAX,19:37,20:11,34,0000,0000,0008,0000,0026,
  AA,11/02/2015,1130,N3LAAA,MIA,19:51,19:34,-17,0000,0000,0000,0000,0000,
  AA,11/02/2015,1145,N3LPAA,ORD,10:05,10:07,2,0000,0000,0000,0000,0000,
  AA,11/02/2015,1183,N852AA,DFW,22:28,22:36,8,0000,0000,0000,0000,0000,
  AA,11/02/2015,1203,N850AA,LAX,13:38,14:23,45,0000,0000,0045,0000,0000,
  AA,11/02/2015,1273,N870AA,DFW,23:47,23:34,-13,0000,0000,0000,0000,0000,
  AA,11/02/2015,1393,N878AA,DFW,20:58,21:18,20,0006,0000,0000,0000,0014,
  AA,11/02/2015,1615,N3FPAA,ORD,23:14,23:05,-9,0000,0000,0000,0000,0000,
  AA,11/02/2015,1624,N3MAAA,ORD,19:50,20:54,64,0003,0000,0004,0000,0057,
  AA,11/02/2015,1799,N914UY,CLT,20:41,21:40,59,0059,0000,0000,0000,0000,
  AA,11/02/2015,2029,N923US,CLT,19:14,19:32,18,0000,0000,0018,0000,0000,
  AA,11/02/2015,2207,N859AA,DFW,11:00,11:48,48,0000,0000,0048,0000,0000,
  AA,11/02/2015,2356,N3KJAA,ORD,12:52,13:56,64,0000,0000,0041,0000,0023,
  AA,11/02/2015,2411,N3MNAA,MIA,22:52,23:26,34,0034,0000,0000,0000,0000,
  AA,11/02/2015,2438,N3MUAA,LAX,09:22,09:58,36,0000,0000,0036,0000,0000,
  AA,11/02/2015,2475,N3JRAA,ORD,18:13,18:53,40,0000,0000,0040,0000,0000,
  AA,11/03/2015,0009,N788AA,JFK,10:16,10:07,-9,0000,0000,0000,0000,0000,
  AA,11/03/2015,0015,N787AA,JFK,11:44,11:56,12,0000,0000,0000,0000,0000,
  AA,11/03/2015,0085,N798AA,JFK,19:04,18:35,-29,0000,0000,0000,0000,0000,
  AA,11/03/2015,0099,N3KKAA,DFW,18:48,18:29,-19,0000,0000,0000,0000,0000,
  AA,11/03/2015,0159,N3KSAA,DFW,09:57,09:50,-7,0000,0000,0000,0000,0000,
  AA,11/03/2015,0163,N788AA,JFK,00:28,23:56,-32,0000,0000,0000,0000,0000,
  AA,11/03/2015,0167,N3JFAA,MIA,10:19,10:23,4,0000,0000,0000,0000,0000,
  AA,11/03/2015,0177,N799AA,JFK,21:44,21:16,-28,0000,0000,0000,0000,0000,
  AA,11/03/2015,0193,N3BAAA,ORD,14:47,15:05,18,0000,0000,0000,0000,0018,
