
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/02/2014,1435,N3LNAA,ORD,09:25,09:07,0265 ,0254,-18,09:03,0004,0000,0000,0000,0000,0000,
  AA,11/02/2014,1439,N3EHAA,DFW,22:10,22:07,0220 ,0218,-3,22:05,0002,0000,0000,0000,0000,0000,
  AA,11/02/2014,1459,N3LUAA,ORD,20:50,20:54,0270 ,0278,4,20:48,0006,0000,0000,0000,0000,0000,
  AA,11/02/2014,1536,N5CEAA,DFW,17:30,17:52,0220 ,0213,22,17:48,0004,0014,0000,0000,0000,0008,
  AA,11/02/2014,1697,N3KXAA,ORD,16:20,16:19,0265 ,0265,-1,16:16,0003,0000,0000,0000,0000,0000,
  AA,11/02/2014,2293,N5CAAA,DFW,10:35,10:24,0215 ,0208,-11,10:20,0004,0000,0000,0000,0000,0000,
  AA,11/02/2014,2356,N3LPAA,ORD,13:20,13:07,0270 ,0261,-13,13:03,0004,0000,0000,0000,0000,0000,
  AA,11/02/2014,2378,N3AMAA,LAX,12:05,12:27,0085 ,0087,22,12:23,0004,0020,0000,0002,0000,0000,
  AA,11/02/2014,2457,N3GYAA,ORD,22:40,23:17,0270 ,0262,37,23:13,0004,0037,0000,0000,0000,0000,
  AA,11/02/2014,2465,N3AAAA,LAX,21:15,21:25,0075 ,0084,10,21:21,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,0015,N789AA,JFK,11:15,10:54,0375 ,0363,-21,10:48,0006,0000,0000,0000,0000,0000,
  AA,11/03/2014,0023,N382AA,DFW,09:35,09:45,0220 ,0228,10,09:36,0009,0000,0000,0000,0000,0000,
  AA,11/03/2014,0069,N3FHAA,MIA,21:43,22:36,0368 ,0413,53,22:16,0020,0000,0000,0045,0000,0008,
  AA,11/03/2014,0085,N784AA,JFK,18:55,19:00,0385 ,0399,5,18:56,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,0160,N3KTAA,LAX,08:15,08:06,0080 ,0075,-9,08:03,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,0163,N797AA,JFK,23:05,22:47,0380 ,0364,-18,22:42,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,0167,N3DFAA,MIA,10:04,10:16,0354 ,0368,12,10:11,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,0177,N793AA,JFK,21:10,21:01,0380 ,0378,-9,20:58,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,0179,N794AA,JFK,13:44,13:33,0375 ,0368,-11,13:28,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,0193,N3EBAA,DFW,12:15,12:26,0220 ,0214,11,12:22,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,0209,N3DAAA,LAX,17:15,17:29,0075 ,0075,14,17:26,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,0219,N3DUAA,LAX,19:20,19:13,0080 ,0080,-7,19:09,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,0241,N3KMAA,ORD,18:40,18:26,0270 ,0262,-14,18:22,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,0259,N5BYAA,MIA,17:11,17:39,0361 ,0361,28,17:35,0004,0011,0000,0000,0000,0017,
  AA,11/03/2014,0277,N5EMAA,DFW,13:40,13:52,0220 ,0216,12,13:49,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,0369,N3DPAA,DFW,14:55,15:00,0220 ,0222,5,14:56,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,1033,N3LDAA,ORD,11:15,11:02,0265 ,0256,-13,10:58,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,1105,N3JAAA,DFW,23:10,23:37,0215 ,0245,27,23:12,0025,0000,0000,0027,0000,0000,
  AA,11/03/2014,1143,N3CYAA,LAX,13:35,13:37,0080 ,0078,2,13:34,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,1213,N5EKAA,DFW,16:20,17:16,0220 ,0225,56,17:10,0006,0051,0000,0005,0000,0000,
  AA,11/03/2014,1393,N3FJAA,DFW,20:40,21:18,0220 ,0224,38,21:14,0004,0017,0000,0004,0000,0017,
  AA,11/03/2014,1421,N3BXAA,DFW,19:15,19:09,0215 ,0212,-6,19:05,0004,0000,0000,0000,0000,0000,
