
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/03/2015,0159,N5EKAA,DFW,09:14,08:58,-16,0000,0000,0000,0000,0000,
  AA,07/03/2015,0167,N3HKAA,MIA,10:13,09:57,-16,0000,0000,0000,0000,0000,
  AA,07/03/2015,0177,N793AA,JFK,21:44,20:50,-54,0000,0000,0000,0000,0000,
  AA,07/03/2015,0179,N796AA,JFK,13:50,13:28,-22,0000,0000,0000,0000,0000,
  AA,07/03/2015,0193,N3ELAA,ORD,14:53,14:18,-35,0000,0000,0000,0000,0000,
  AA,07/03/2015,0209,N3EKAA,LAX,17:43,17:24,-19,0000,0000,0000,0000,0000,
  AA,07/03/2015,0241,N3KVAA,ORD,16:41,17:57,76,0064,0000,0000,0000,0012,
  AA,07/03/2015,0249,N5CNAA,DFW,17:27,17:27,0,0000,0000,0000,0000,0000,
  AA,07/03/2015,0259,N3CFAA,DFW,12:50,12:35,-15,0000,0000,0000,0000,0000,
  AA,07/03/2015,0330,N3KLAA,DFW,15:54,15:32,-22,0000,0000,0000,0000,0000,
  AA,07/03/2015,0403,N678AW,PHX,09:53,09:50,-3,0000,0000,0000,0000,0000,
  AA,07/03/2015,0407,N554UW,PHX,15:59,15:37,-22,0000,0000,0000,0000,0000,
  AA,07/03/2015,0433,N542UW,PHX,12:29,12:12,-17,0000,0000,0000,0000,0000,
  AA,07/03/2015,0461,N581UW,CLT,11:57,11:40,-17,0000,0000,0000,0000,0000,
  AA,07/03/2015,0475,N194UW,CLT,22:23,23:18,55,0055,0000,0000,0000,0000,
  AA,07/03/2015,0490,N583UW,PHL,23:56,23:50,-6,0000,0000,0000,0000,0000,
  AA,07/03/2015,0557,N543UW,CLT,00:29,00:16,-13,0000,0000,0000,0000,0000,
  AA,07/03/2015,0574,N680AW,PHL,11:00,10:33,-27,0000,0000,0000,0000,0000,
  AA,07/03/2015,0662,N161UW,CLT,09:53,09:49,-4,0000,0000,0000,0000,0000,
  AA,07/03/2015,0672,N558UW,PHL,13:26,12:51,-35,0000,0000,0000,0000,0000,
  AA,07/03/2015,0686,N195UW,PHX,19:06,18:57,-9,0000,0000,0000,0000,0000,
  AA,07/03/2015,0709,N559UW,PHL,19:22,19:18,-4,0000,0000,0000,0000,0000,
  AA,07/03/2015,0719,N172US,PHL,21:16,20:54,-22,0000,0000,0000,0000,0000,
  AA,07/03/2015,1130,N640AA,MIA,16:58,16:35,-23,0000,0000,0000,0000,0000,
  AA,07/03/2015,1145,N3MDAA,ORD,10:02,09:38,-24,0000,0000,0000,0000,0000,
  AA,07/03/2015,1183,N855AA,DFW,22:15,21:52,-23,0000,0000,0000,0000,0000,
  AA,07/03/2015,1203,N5DFAA,LAX,13:27,13:13,-14,0000,0000,0000,0000,0000,
  AA,07/03/2015,1226,N3GXAA,LAX,21:57,21:36,-21,0000,0000,0000,0000,0000,
  AA,07/03/2015,1273,N3HKAA,DFW,23:46,23:43,-3,0000,0000,0000,0000,0000,
  AA,07/03/2015,1294,N5DFAA,LAX,08:10,07:52,-18,0000,0000,0000,0000,0000,
